Orthogroup	Species	GO_term1	GO_term2	GO_term3	gene_ID	Panther_annotation	KEGG_number
OG0021516	paraescarpia	
OG0021657	paraescarpia	
OG0021678	paraescarpia	
OG0021699	paraescarpia	
OG0021699	paraescarpia	
OG0021699	paraescarpia	
OG0021703	paraescarpia	
OG0021805	paraescarpia	
OG0021805	paraescarpia	
OG0021819	paraescarpia	
OG0021841	paraescarpia	
OG0021841	paraescarpia	
OG0021870	paraescarpia	
OG0021929	paraescarpia	
OG0021943	paraescarpia	
OG0021998	paraescarpia	
OG0022007	paraescarpia	
OG0022136	paraescarpia	
OG0022155	paraescarpia	
OG0022155	paraescarpia	
OG0022190	paraescarpia	
OG0022190	paraescarpia	
OG0022402	paraescarpia	
OG0022425	paraescarpia	
OG0022646	paraescarpia	
OG0022767	paraescarpia	
OG0022767	paraescarpia	
OG0022793	paraescarpia	
OG0022814	paraescarpia	
OG0022817	paraescarpia	
OG0022817	paraescarpia	
OG0022836	paraescarpia	
OG0022931	paraescarpia	
OG0022931	paraescarpia	
OG0022931	paraescarpia	
OG0022931	paraescarpia	
OG0022942	paraescarpia	
OG0022965	paraescarpia	
OG0022971	paraescarpia	
OG0022971	paraescarpia	
OG0023008	paraescarpia	
OG0023060	paraescarpia	
OG0023097	paraescarpia	
OG0023100	paraescarpia	
OG0023100	paraescarpia	
OG0023103	paraescarpia	
OG0023103	paraescarpia	
OG0023103	paraescarpia	
OG0023103	paraescarpia	
OG0023116	paraescarpia	
OG0023116	paraescarpia	
OG0023116	paraescarpia	
OG0023116	paraescarpia	
OG0023130	paraescarpia	
OG0023385	paraescarpia	
OG0023760	paraescarpia	
OG0024313	paraescarpia	
OG0024518	paraescarpia	
OG0024606	paraescarpia	
OG0024758	paraescarpia	
OG0024922	paraescarpia	
OG0025316	paraescarpia	
OG0025329	paraescarpia	
OG0025402	paraescarpia	
OG0025614	paraescarpia	
OG0025646	paraescarpia	
OG0025646	paraescarpia	
OG0025658	paraescarpia	
OG0025658	paraescarpia	
OG0025658	paraescarpia	
OG0025661	paraescarpia	
OG0025661	paraescarpia	
OG0025664	paraescarpia	
OG0025960	paraescarpia	
OG0025994	paraescarpia	
OG0026000	paraescarpia	
OG0026323	paraescarpia	
OG0026332	paraescarpia	
OG0026332	paraescarpia	
OG0026470	paraescarpia	
OG0026470	paraescarpia	
OG0026479	paraescarpia	
OG0026702	paraescarpia	
OG0026702	paraescarpia	
OG0026729	paraescarpia	
OG0026729	paraescarpia	
OG0026778	paraescarpia	
OG0026837	paraescarpia	
OG0026855	paraescarpia	
OG0026855	paraescarpia	
OG0026855	paraescarpia	
OG0026917	paraescarpia	
OG0026917	paraescarpia	
OG0026937	paraescarpia	
OG0026969	paraescarpia	
OG0027010	paraescarpia	
OG0027016	paraescarpia	
OG0027016	paraescarpia	
OG0027043	paraescarpia	
OG0027047	paraescarpia	
OG0027102	paraescarpia	
OG0027222	paraescarpia	
OG0027226	paraescarpia	
OG0027226	paraescarpia	
OG0027228	paraescarpia	
OG0027301	paraescarpia	
OG0027319	paraescarpia	
OG0027349	paraescarpia	
OG0027398	paraescarpia	
OG0027476	paraescarpia	
OG0027476	paraescarpia	
OG0027476	paraescarpia	
OG0027490	paraescarpia	
OG0027490	paraescarpia	
OG0027490	paraescarpia	
OG0028543	paraescarpia	
OG0028586	paraescarpia	
OG0028586	paraescarpia	
OG0028586	paraescarpia	
OG0029542	paraescarpia	
OG0029620	paraescarpia	
OG0029692	paraescarpia	
OG0029723	paraescarpia	
OG0029879	paraescarpia	
OG0029897	paraescarpia	
OG0029932	paraescarpia	
OG0029932	paraescarpia	
OG0029943	paraescarpia	
OG0029973	paraescarpia	
OG0030138	paraescarpia	
OG0030286	paraescarpia	
OG0030451	paraescarpia	
OG0030470	paraescarpia	
OG0030631	paraescarpia	
OG0030908	paraescarpia	
OG0030972	paraescarpia	
OG0030972	paraescarpia	
OG0030983	paraescarpia	
OG0031437	paraescarpia	
OG0031442	paraescarpia	
OG0031959	paraescarpia	
OG0031988	paraescarpia	
OG0031999	paraescarpia	
OG0032561	paraescarpia	
OG0032876	paraescarpia	
OG0032913	paraescarpia	
OG0033363	paraescarpia	
OG0033425	paraescarpia	
OG0033427	paraescarpia	
OG0033511	paraescarpia	
OG0033533	paraescarpia	
OG0033562	paraescarpia	
OG0033571	paraescarpia	
OG0033571	paraescarpia	
OG0033670	paraescarpia	
OG0033670	paraescarpia	
OG0033744	paraescarpia	
OG0033744	paraescarpia	
OG0033815	paraescarpia	
OG0033815	paraescarpia	
OG0033821	paraescarpia	
OG0033831	paraescarpia	
OG0033831	paraescarpia	
OG0033835	paraescarpia	
OG0033848	paraescarpia	
OG0033848	paraescarpia	
OG0033919	paraescarpia	
OG0033928	paraescarpia	
OG0033978	paraescarpia	
OG0034044	paraescarpia	
OG0034045	paraescarpia	
OG0034050	paraescarpia	
OG0034069	paraescarpia	
OG0034077	paraescarpia	
OG0034081	paraescarpia	
OG0034095	paraescarpia	
OG0034141	paraescarpia	
OG0034174	paraescarpia	
OG0034175	paraescarpia	
OG0034197	paraescarpia	
OG0034200	paraescarpia	
OG0034200	paraescarpia	
OG0034234	paraescarpia	
OG0034234	paraescarpia	
OG0034306	paraescarpia	
OG0034306	paraescarpia	
OG0034322	paraescarpia	
OG0034353	paraescarpia	
OG0034374	paraescarpia	
OG0034418	paraescarpia	
OG0034418	paraescarpia	
OG0034570	paraescarpia	
OG0034606	paraescarpia	
OG0034821	paraescarpia	
OG0034821	paraescarpia	
OG0035571	paraescarpia	
OG0036399	paraescarpia	
OG0036399	paraescarpia	
OG0038402	paraescarpia	
OG0038703	paraescarpia	
OG0038778	paraescarpia	
OG0039190	paraescarpia	
OG0039497	paraescarpia	
OG0039615	paraescarpia	
OG0040690	paraescarpia	
OG0041058	paraescarpia	
OG0041082	paraescarpia	
OG0041545	paraescarpia	
OG0041759	paraescarpia	
OG0042017	paraescarpia	
OG0042157	paraescarpia	
OG0045315	paraescarpia	
OG0045674	paraescarpia	
OG0045685	paraescarpia	
OG0045699	paraescarpia	
OG0045712	paraescarpia	
OG0045751	paraescarpia	
OG0045761	paraescarpia	
OG0045788	paraescarpia	
OG0045820	paraescarpia	
OG0045853	paraescarpia	
OG0045883	paraescarpia	
OG0045888	paraescarpia	
OG0045904	paraescarpia	
OG0045917	paraescarpia	
OG0045924	paraescarpia	
OG0045945	paraescarpia	
OG0045973	paraescarpia	
OG0045984	paraescarpia	
OG0045986	paraescarpia	
OG0046005	paraescarpia	
OG0046022	paraescarpia	
OG0046043	paraescarpia	
OG0046063	paraescarpia	
OG0046097	paraescarpia	
OG0046119	paraescarpia	
OG0046125	paraescarpia	
OG0046159	paraescarpia	
OG0046216	paraescarpia	
OG0046232	paraescarpia	
OG0046235	paraescarpia	
OG0046279	paraescarpia	
OG0046283	paraescarpia	
OG0046348	paraescarpia	
OG0046353	paraescarpia	
OG0046356	paraescarpia	
OG0046391	paraescarpia	
OG0046416	paraescarpia	
OG0046442	paraescarpia	
OG0046446	paraescarpia	
OG0046458	paraescarpia	
OG0046474	paraescarpia	
OG0046481	paraescarpia	
OG0046494	paraescarpia	
OG0046497	paraescarpia	
OG0046507	paraescarpia	
OG0046511	paraescarpia	
OG0046512	paraescarpia	
OG0046607	paraescarpia	
OG0046612	paraescarpia	
OG0046630	paraescarpia	
OG0046631	paraescarpia	
OG0046637	paraescarpia	
OG0046666	paraescarpia	
OG0046677	paraescarpia	
OG0046706	paraescarpia	
OG0046707	paraescarpia	
OG0046718	paraescarpia	
OG0046743	paraescarpia	
OG0046766	paraescarpia	
OG0046823	paraescarpia	
OG0046835	paraescarpia	
OG0046850	paraescarpia	
OG0046852	paraescarpia	
OG0046857	paraescarpia	
OG0046868	paraescarpia	
OG0046869	paraescarpia	
OG0046871	paraescarpia	
OG0046964	paraescarpia	
OG0047194	paraescarpia	
OG0048044	paraescarpia	
OG0049056	paraescarpia	
OG0049539	paraescarpia	
OG0049542	paraescarpia	
OG0049543	paraescarpia	
OG0050523	paraescarpia	
OG0051309	paraescarpia	
OG0051538	paraescarpia	
OG0051696	paraescarpia	
OG0000014	lamellibrachia	.	.	.	FUN_016045-T1	RETROVIRUS-RELATED POL POLYPROTEIN FROM TRANSPOSON GYPSY-LIKE PROTEIN	
OG0000014	lamellibrachia	.	.	.	FUN_016504-T1	SUBFAMILY NOT NAMED	
OG0000014	lamellibrachia	.	.	.	FUN_028177-T1	NO HIT
OG0000014	lamellibrachia	.	.	.	FUN_039820-T1	NO HIT
OG0000047	lamellibrachia	.	.	.	FUN_005324-T1	FAMILY NOT NAMED	
OG0000047	lamellibrachia	.	.	GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0006355^biological_process^regulation of transcription DNA-templated	FUN_006925-T1	SUBFAMILY NOT NAMED	
OG0000047	lamellibrachia	GO:0005576^cellular_component^extracellular region`GO:0030248^molecular_function^cellulose binding`GO:0031176^molecular_function^endo-1 4-beta-xylanase activity`GO:0045493^biological_process^xylan catabolic process	GO:0005576^cellular_component^extracellular region`GO:0030248^molecular_function^cellulose binding`GO:0031176^molecular_function^endo-1 4-beta-xylanase activity`GO:0045493^biological_process^xylan catabolic process	.	FUN_008558-T1	PROTEIN CBG20215-RELATED	
OG0000047	lamellibrachia	GO:0005737^cellular_component^cytoplasm`GO:0016020^cellular_component^membrane	GO:0005737^cellular_component^cytoplasm`GO:0016020^cellular_component^membrane	.	FUN_009348-T1	SUBFAMILY NOT NAMED	
OG0000047	lamellibrachia	.	.	GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0006355^biological_process^regulation of transcription DNA-templated	FUN_011893-T1	SUBFAMILY NOT NAMED	K20989
OG0000047	lamellibrachia	.	.	.	FUN_014510-T1	TRANSPOSON TY3-I GAG-POL POLYPROTEIN-LIKE PROTEIN	
OG0000047	lamellibrachia	.	.	.	FUN_014617-T1	NO HIT
OG0000047	lamellibrachia	
OG0000047	lamellibrachia	.	.	.	FUN_019626-T1	SUBFAMILY NOT NAMED	
OG0000047	lamellibrachia	.	.	.	FUN_040256-T1	SUBFAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_002474-T1	SUBFAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_002734-T1	FAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_004636-T1	FAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_007215-T1	FAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_011613-T1	SUBFAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_012528-T1	SUBFAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_015404-T1	SUBFAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_016126-T1	SUBFAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_016575-T1	SUBFAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_020199-T1	FAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_020200-T1	SUBFAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_020201-T1	FAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_022013-T1	FAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_026943-T1	SUBFAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_026944-T1	SUBFAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_030260-T1	SUBFAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_034465-T1	FAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_035708-T1	SUBFAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_035960-T1	SUBFAMILY NOT NAMED	
OG0000106	lamellibrachia	.	.	.	FUN_036595-T1	FAMILY NOT NAMED	
OG0000129	lamellibrachia	GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006352^biological_process^DNA-templated transcription initiation	GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006352^biological_process^DNA-templated transcription initiation	GO:0006352^biological_process^DNA-templated transcription initiation	FUN_003100-T1	HISTONE H4	K11254
OG0000129	lamellibrachia	GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006352^biological_process^DNA-templated transcription initiation`GO:0006334^biological_process^nucleosome assembly	GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006352^biological_process^DNA-templated transcription initiation`GO:0006334^biological_process^nucleosome assembly	.	FUN_012173-T1	HISTONE H4	K11254
OG0000129	lamellibrachia	GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006352^biological_process^DNA-templated transcription initiation	GO:0000786^cellular_component^nucleosome`GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0046982^molecular_function^protein heterodimerization activity`GO:0006352^biological_process^DNA-templated transcription initiation	GO:0006352^biological_process^DNA-templated transcription initiation	FUN_032915-T1	HISTONE H4	K11254
OG0000145	lamellibrachia	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding	GO:0003676^molecular_function^nucleic acid binding	FUN_005256-T1	SUBFAMILY NOT NAMED	
OG0000145	lamellibrachia	.	.	GO:0003676^molecular_function^nucleic acid binding	FUN_008384-T1	TIGGER TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4	
OG0000145	lamellibrachia	.	.	.	FUN_015038-T1	NO HIT
OG0000145	lamellibrachia	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding	.	FUN_017815-T1	TIGGER TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4	
OG0000145	lamellibrachia	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding	GO:0003677^molecular_function^DNA binding	FUN_023204-T1	JERKY PROTEIN HOMOLOG	
OG0000145	lamellibrachia	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding	.	FUN_024775-T1	TIGGER TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4	
OG0000145	lamellibrachia	.	.	GO:0003676^molecular_function^nucleic acid binding	FUN_032958-T1	SUBFAMILY NOT NAMED	
OG0000145	lamellibrachia	.	.	.	FUN_036081-T1	TRANSPOSON	
OG0000145	lamellibrachia	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding	GO:0003677^molecular_function^DNA binding	FUN_037000-T1	TIGGER TRANSPOSABLE ELEMENT-DERIVED PROTEIN 3	
OG0000145	lamellibrachia	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding	GO:0003677^molecular_function^DNA binding	FUN_039326-T1	TIGGER TRANSPOSABLE ELEMENT-DERIVED PROTEIN 4	
OG0000167							
OG0000231	lamellibrachia	.	.	.	FUN_009112-T1	NO HIT
OG0000231	lamellibrachia	.	.	.	FUN_016580-T1	SUBFAMILY NOT NAMED	
OG0000231	lamellibrachia	.	.	.	FUN_026288-T1	SUBFAMILY NOT NAMED	
OG0000231	lamellibrachia	.	.	.	FUN_028152-T1	SUBFAMILY NOT NAMED	
OG0000233	lamellibrachia	.	.	.	FUN_001178-T1	NO HIT
OG0000233	lamellibrachia	.	.	.	FUN_037890-T1	FAMILY NOT NAMED	
OG0000289	lamellibrachia	.	.	.	FUN_003114-T1	SUBFAMILY NOT NAMED	
OG0000289	lamellibrachia	.	.	.	FUN_009880-T1	SUBFAMILY NOT NAMED	
OG0000289	lamellibrachia	.	.	.	FUN_010725-T1	SUBFAMILY NOT NAMED	
OG0000289	lamellibrachia	.	.	.	FUN_018832-T1	SUBFAMILY NOT NAMED	
OG0000289	lamellibrachia	.	.	.	FUN_024935-T1	SUBFAMILY NOT NAMED	
OG0000289	lamellibrachia	.	.	.	FUN_032933-T1	SUBFAMILY NOT NAMED	
OG0000367	lamellibrachia	GO:0001533^cellular_component^cornified envelope`GO:0005829^cellular_component^cytosol`GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding`GO:0046914^molecular_function^transition metal ion binding`GO:0070268^biological_process^cornification	GO:0001533^cellular_component^cornified envelope`GO:0005829^cellular_component^cytosol`GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding`GO:0046914^molecular_function^transition metal ion binding`GO:0070268^biological_process^cornification	.	FUN_031413-T1	SUBFAMILY NOT NAMED	
OG0000367	lamellibrachia	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0005919^cellular_component^pleated septate junction`GO:0048786^cellular_component^presynaptic active zone`GO:0045202^cellular_component^synapse`GO:0008366^biological_process^axon ensheathment`GO:0061343^biological_process^cell adhesion involved in heart morphogenesis`GO:0045216^biological_process^cell-cell junction organization`GO:0007391^biological_process^dorsal closure`GO:0060857^biological_process^establishment of glial blood-brain barrier`GO:0003015^biological_process^heart process`GO:0021682^biological_process^nerve maturation`GO:0097105^biological_process^presynaptic membrane assembly`GO:0008104^biological_process^protein localization`GO:0035151^biological_process^regulation of tube size open tracheal system`GO:0019991^biological_process^septate junction assembly`GO:0008039^biological_process^synaptic target recognition`GO:0072553^biological_process^terminal button organization	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0005919^cellular_component^pleated septate junction`GO:0048786^cellular_component^presynaptic active zone`GO:0045202^cellular_component^synapse`GO:0008366^biological_process^axon ensheathment`GO:0061343^biological_process^cell adhesion involved in heart morphogenesis`GO:0045216^biological_process^cell-cell junction organization`GO:0007391^biological_process^dorsal closure`GO:0060857^biological_process^establishment of glial blood-brain barrier`GO:0003015^biological_process^heart process`GO:0021682^biological_process^nerve maturation`GO:0097105^biological_process^presynaptic membrane assembly`GO:0008104^biological_process^protein localization`GO:0035151^biological_process^regulation of tube size open tracheal system`GO:0019991^biological_process^septate junction assembly`GO:0008039^biological_process^synaptic target recognition`GO:0072553^biological_process^terminal button organization	.	FUN_031414-T1	CONTACTIN-ASSOCIATED PROTEIN-LIKE 4	K07380
OG0000404	lamellibrachia	.	.	GO:0046983^molecular_function^protein dimerization activity	FUN_025414-T1	52 KDA REPRESSOR OF THE INHIBITOR OF THE PROTEIN KINASE-LIKE PROTEIN	
OG0000495	lamellibrachia	GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0005886^cellular_component^plasma membrane`GO:0005125^molecular_function^cytokine activity`GO:0038023^molecular_function^signaling receptor activity`GO:0006915^biological_process^apoptotic process`GO:0030198^biological_process^extracellular matrix organization`GO:0045779^biological_process^negative regulation of bone resorption`GO:0042489^biological_process^negative regulation of odontogenesis of dentin-containing tooth`GO:0046685^biological_process^response to arsenic-containing substance`GO:0042493^biological_process^response to drug`GO:0043627^biological_process^response to estrogen`GO:0032026^biological_process^response to magnesium ion`GO:0007584^biological_process^response to nutrient`GO:0007165^biological_process^signal transduction`GO:0001501^biological_process^skeletal system development`GO:0033209^biological_process^tumor necrosis factor-mediated signaling pathway	GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0005886^cellular_component^plasma membrane`GO:0005125^molecular_function^cytokine activity`GO:0038023^molecular_function^signaling receptor activity`GO:0006915^biological_process^apoptotic process`GO:0030198^biological_process^extracellular matrix organization`GO:0045779^biological_process^negative regulation of bone resorption`GO:0042489^biological_process^negative regulation of odontogenesis of dentin-containing tooth`GO:0046685^biological_process^response to arsenic-containing substance`GO:0042493^biological_process^response to drug`GO:0043627^biological_process^response to estrogen`GO:0032026^biological_process^response to magnesium ion`GO:0007584^biological_process^response to nutrient`GO:0007165^biological_process^signal transduction`GO:0001501^biological_process^skeletal system development`GO:0033209^biological_process^tumor necrosis factor-mediated signaling pathway	GO:0005515^molecular_function^protein binding	FUN_040242-T1	SI:DKEYP-61B2.1-RELATED	K05148
OG0000620							
OG0000772	lamellibrachia	.	.	.	FUN_001554-T1	SUBFAMILY NOT NAMED	
OG0000882	lamellibrachia	.	.	.	FUN_027562-T1	NO HIT
OG0001091							
OG0001158							
OG0001195							
OG0001277	lamellibrachia	.	.	.	FUN_018260-T1	DNA-DIRECTED RNA POLYMERASES I II AND III SUBUNIT RPABC2	
OG0001459	lamellibrachia	.	.	.	FUN_004774-T1	SI:CH211-57F7.7	
OG0001459	lamellibrachia	.	.	.	FUN_009879-T1	SI:CH211-57F7.7	K22371
OG0001517							
OG0001695	lamellibrachia	GO:0005737^cellular_component^cytoplasm`GO:0070062^cellular_component^extracellular exosome`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0016589^cellular_component^NURF complex`GO:0046872^molecular_function^metal ion binding`GO:0035064^molecular_function^methylated histone binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0043565^molecular_function^sequence-specific DNA binding`GO:0008134^molecular_function^transcription factor binding`GO:0009952^biological_process^anterior/posterior pattern specification`GO:0007420^biological_process^brain development`GO:0006338^biological_process^chromatin remodeling`GO:0001892^biological_process^embryonic placenta development`GO:0007492^biological_process^endoderm development`GO:0000122^biological_process^negative regulation of transcription by RNA polymerase II`GO:0042766^biological_process^nucleosome mobilization`GO:0045944^biological_process^positive regulation of transcription by RNA polymerase II`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0005737^cellular_component^cytoplasm`GO:0070062^cellular_component^extracellular exosome`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0016589^cellular_component^NURF complex`GO:0046872^molecular_function^metal ion binding`GO:0035064^molecular_function^methylated histone binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0043565^molecular_function^sequence-specific DNA binding`GO:0008134^molecular_function^transcription factor binding`GO:0009952^biological_process^anterior/posterior pattern specification`GO:0007420^biological_process^brain development`GO:0006338^biological_process^chromatin remodeling`GO:0001892^biological_process^embryonic placenta development`GO:0007492^biological_process^endoderm development`GO:0000122^biological_process^negative regulation of transcription by RNA polymerase II`GO:0042766^biological_process^nucleosome mobilization`GO:0045944^biological_process^positive regulation of transcription by RNA polymerase II`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0003677^molecular_function^DNA binding`GO:0005515^molecular_function^protein binding	FUN_029792-T1	NUCLEOSOME-REMODELING FACTOR SUBUNIT BPTF	
OG0001971							
OG0002005	lamellibrachia	.	.	.	FUN_009187-T1	NO HIT
OG0002174	lamellibrachia	GO:0005634^cellular_component^nucleus`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000977^molecular_function^RNA polymerase II transcription regulatory region sequence-specific DNA binding`GO:0097380^biological_process^dorsal spinal cord interneuron anterior axon guidance`GO:0045892^biological_process^negative regulation of transcription DNA-templated`GO:0030182^biological_process^neuron differentiation`GO:0048665^biological_process^neuron fate specification`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0021794^biological_process^thalamus development	GO:0005634^cellular_component^nucleus`GO:0000981^molecular_function^DNA-binding transcription factor activity RNA polymerase II-specific`GO:0046872^molecular_function^metal ion binding`GO:0000977^molecular_function^RNA polymerase II transcription regulatory region sequence-specific DNA binding`GO:0097380^biological_process^dorsal spinal cord interneuron anterior axon guidance`GO:0045892^biological_process^negative regulation of transcription DNA-templated`GO:0030182^biological_process^neuron differentiation`GO:0048665^biological_process^neuron fate specification`GO:0006357^biological_process^regulation of transcription by RNA polymerase II`GO:0021794^biological_process^thalamus development	GO:0003677^molecular_function^DNA binding`GO:0006355^biological_process^regulation of transcription DNA-templated	FUN_025158-T1	PROTEIN APTEROUS	K09373
