OG0001122	osedax	.	.	.	OFRAG00000001656.1	NO HIT
OG0013728	osedax	.	.	.	OFRAG00000009494.1	CELLULOSE SYNTHASE-LIKE PROTEIN D2	
OG0013728	osedax	GO:0005891^cellular_component^voltage-gated calcium channel complex`GO:0005245^molecular_function^voltage-gated calcium channel activity	GO:0005891^cellular_component^voltage-gated calcium channel complex`GO:0005245^molecular_function^voltage-gated calcium channel activity	.	OFRAG00000010606.1	VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1	
OG0013784	osedax	.	.	.	OFRAG00000004467.1	NO HIT
OG0013784	osedax	.	.	.	OFRAG00000004468.1	NO HIT
OG0014434	osedax	GO:0070062^cellular_component^extracellular exosome`GO:0031012^cellular_component^extracellular matrix`GO:0005615^cellular_component^extracellular space	GO:0070062^cellular_component^extracellular exosome`GO:0031012^cellular_component^extracellular matrix`GO:0005615^cellular_component^extracellular space	GO:0005509^molecular_function^calcium ion binding	OFRAG00000012913.1	EXTRACELLULAR MATRIX GLYCOPROTEIN RELATED	
OG0014439	osedax	.	.	.	OFRAG00000010719.1	PROTEIN CBG12054-RELATED	
OG0014453	osedax	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	OFRAG00000009593.1	PROTEIN CBG12054-RELATED	
OG0014453	osedax	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	OFRAG00000009595.1	SUBFAMILY NOT NAMED	
OG0014453	osedax	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	OFRAG00000009596.1	PROTEIN CBG12054-RELATED	
OG0014453	osedax	.	.	.	OFRAG00000009597.1	PROTEIN CBG12054-RELATED	
OG0014453	osedax	.	.	.	OFRAG00000015444.1	PROTEIN CBG12054-RELATED	
OG0014453	osedax	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	OFRAG00000015774.1	PROTEIN CBG12054	
OG0014453	osedax	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	OFRAG00000016724.1	PROTEIN CBG12054	
OG0014453	osedax	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	OFRAG00000016725.1	PROTEIN CBG12054-RELATED	
OG0015340	osedax	.	.	.	OFRAG00000007570.1	NO HIT
OG0015343	osedax	.	.	.	OFRAG00000008786.1	SUBFAMILY NOT NAMED	
OG0015365	osedax	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0009986^cellular_component^cell surface`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099060^cellular_component^integral component of postsynaptic specialization membrane`GO:0031594^cellular_component^neuromuscular junction`GO:0043005^cellular_component^neuron projection`GO:0045202^cellular_component^synapse`GO:0042166^molecular_function^acetylcholine binding`GO:0015464^molecular_function^acetylcholine receptor activity`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0046716^biological_process^muscle cell cellular homeostasis`GO:0050877^biological_process^nervous system process`GO:0007528^biological_process^neuromuscular junction development`GO:0050905^biological_process^neuromuscular process`GO:0007274^biological_process^neuromuscular synaptic transmission`GO:0070050^biological_process^neuron cellular homeostasis`GO:0019228^biological_process^neuronal action potential`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction`GO:0003009^biological_process^skeletal muscle contraction`GO:0048630^biological_process^skeletal muscle tissue growth	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0009986^cellular_component^cell surface`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099060^cellular_component^integral component of postsynaptic specialization membrane`GO:0031594^cellular_component^neuromuscular junction`GO:0043005^cellular_component^neuron projection`GO:0045202^cellular_component^synapse`GO:0042166^molecular_function^acetylcholine binding`GO:0015464^molecular_function^acetylcholine receptor activity`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0046716^biological_process^muscle cell cellular homeostasis`GO:0050877^biological_process^nervous system process`GO:0007528^biological_process^neuromuscular junction development`GO:0050905^biological_process^neuromuscular process`GO:0007274^biological_process^neuromuscular synaptic transmission`GO:0070050^biological_process^neuron cellular homeostasis`GO:0019228^biological_process^neuronal action potential`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction`GO:0003009^biological_process^skeletal muscle contraction`GO:0048630^biological_process^skeletal muscle tissue growth	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	OFRAG00000000801.1	SUBFAMILY NOT NAMED	K05312
OG0015365	osedax	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0009986^cellular_component^cell surface`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099060^cellular_component^integral component of postsynaptic specialization membrane`GO:0031594^cellular_component^neuromuscular junction`GO:0043005^cellular_component^neuron projection`GO:0045202^cellular_component^synapse`GO:0042166^molecular_function^acetylcholine binding`GO:0015464^molecular_function^acetylcholine receptor activity`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0046716^biological_process^muscle cell cellular homeostasis`GO:0050877^biological_process^nervous system process`GO:0007528^biological_process^neuromuscular junction development`GO:0050905^biological_process^neuromuscular process`GO:0007274^biological_process^neuromuscular synaptic transmission`GO:0070050^biological_process^neuron cellular homeostasis`GO:0019228^biological_process^neuronal action potential`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction`GO:0003009^biological_process^skeletal muscle contraction`GO:0048630^biological_process^skeletal muscle tissue growth	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0009986^cellular_component^cell surface`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099060^cellular_component^integral component of postsynaptic specialization membrane`GO:0031594^cellular_component^neuromuscular junction`GO:0043005^cellular_component^neuron projection`GO:0045202^cellular_component^synapse`GO:0042166^molecular_function^acetylcholine binding`GO:0015464^molecular_function^acetylcholine receptor activity`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0046716^biological_process^muscle cell cellular homeostasis`GO:0050877^biological_process^nervous system process`GO:0007528^biological_process^neuromuscular junction development`GO:0050905^biological_process^neuromuscular process`GO:0007274^biological_process^neuromuscular synaptic transmission`GO:0070050^biological_process^neuron cellular homeostasis`GO:0019228^biological_process^neuronal action potential`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction`GO:0003009^biological_process^skeletal muscle contraction`GO:0048630^biological_process^skeletal muscle tissue growth	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	OFRAG00000000802.1	SUBFAMILY NOT NAMED	K05312
OG0015392	osedax	GO:0001533^cellular_component^cornified envelope`GO:0005737^cellular_component^cytoplasm`GO:0031424^biological_process^keratinization`GO:0030216^biological_process^keratinocyte differentiation`GO:0018149^biological_process^peptide cross-linking`GO:0010224^biological_process^response to UV-B	GO:0001533^cellular_component^cornified envelope`GO:0005737^cellular_component^cytoplasm`GO:0031424^biological_process^keratinization`GO:0030216^biological_process^keratinocyte differentiation`GO:0018149^biological_process^peptide cross-linking`GO:0010224^biological_process^response to UV-B	GO:0005509^molecular_function^calcium ion binding`GO:0016020^cellular_component^membrane	OFRAG00000007333.1	SUBFAMILY NOT NAMED	
OG0015397	osedax	.	.	.	OFRAG00000005084.1	SOLUTE CARRIER FAMILY 43 MEMBER 3	K08230
OG0015397	osedax	.	.	.	OFRAG00000015014.1	PROTEIN FMP42	
OG0015397	osedax	.	.	.	OFRAG00000015015.1	SOLUTE CARRIER FAMILY 43 MEMBER 3	
OG0015397	osedax	.	.	.	OFRAG00000015016.1	NO HIT
OG0015399	osedax	.	.	GO:0008061^molecular_function^chitin binding`GO:0006030^biological_process^chitin metabolic process`GO:0005576^cellular_component^extracellular region	OFRAG00000003707.1	FUKUTIN RELATED PROTEIN	
OG0015406	osedax	.	.	.	OFRAG00000009944.1	NO HIT
OG0016449	osedax	.	.	.	OFRAG00000011288.2	DEFECTIVE PROBOSCIS EXTENSION RESPONSE DPR -RELATED	
OG0016459	osedax	.	.	GO:0016021^cellular_component^integral component of membrane	OFRAG00000010315.1	ROD OUTER SEGMENT MEMBRANE PROTEIN 1	
OG0016463	osedax	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0046329^biological_process^negative regulation of JNK cascade`GO:0001933^biological_process^negative regulation of protein phosphorylation	GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0046329^biological_process^negative regulation of JNK cascade`GO:0001933^biological_process^negative regulation of protein phosphorylation	GO:0005515^molecular_function^protein binding	OFRAG00000013432.1	LD33804P	K10448
OG0016469	osedax	.	.	.	OFRAG00000009247.1	NO HIT
OG0016469	osedax	.	.	.	OFRAG00000009248.1	NO HIT
OG0016471	osedax	GO:0016021^cellular_component^integral component of membrane`GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0009881^molecular_function^photoreceptor activity`GO:0007602^biological_process^phototransduction`GO:0018298^biological_process^protein-chromophore linkage`GO:0007601^biological_process^visual perception	GO:0016021^cellular_component^integral component of membrane`GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0009881^molecular_function^photoreceptor activity`GO:0007602^biological_process^phototransduction`GO:0018298^biological_process^protein-chromophore linkage`GO:0007601^biological_process^visual perception	GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	OFRAG00000010491.1	TRACE AMINE-ASSOCIATED RECEPTOR 19N	K04255
OG0016521	osedax	.	.	.	OFRAG00000001652.1	NO HIT
OG0016523	osedax	GO:0016021^cellular_component^integral component of membrane`GO:0008376^molecular_function^acetylgalactosaminyltransferase activity`GO:0033207^molecular_function^beta-1 4-N-acetylgalactosaminyltransferase activity`GO:0046872^molecular_function^metal ion binding`GO:0005975^biological_process^carbohydrate metabolic process`GO:0045747^biological_process^positive regulation of Notch signaling pathway`GO:0006486^biological_process^protein glycosylation`GO:0009636^biological_process^response to toxic substance	GO:0016021^cellular_component^integral component of membrane`GO:0008376^molecular_function^acetylgalactosaminyltransferase activity`GO:0033207^molecular_function^beta-1 4-N-acetylgalactosaminyltransferase activity`GO:0046872^molecular_function^metal ion binding`GO:0005975^biological_process^carbohydrate metabolic process`GO:0045747^biological_process^positive regulation of Notch signaling pathway`GO:0006486^biological_process^protein glycosylation`GO:0009636^biological_process^response to toxic substance	.	OFRAG00000016718.1	BETA-1 4-N-ACETYLGALACTOSAMINYLTRANSFERASE BRE-4	K07967
OG0017931	osedax	.	.	.	OFRAG00000003743.1	NO HIT
OG0017933	osedax	GO:0005783^cellular_component^endoplasmic reticulum`GO:0005789^cellular_component^endoplasmic reticulum membrane`GO:0044322^cellular_component^endoplasmic reticulum quality control compartment`GO:0030176^cellular_component^integral component of endoplasmic reticulum membrane`GO:0031966^cellular_component^mitochondrial membrane`GO:0004175^molecular_function^endopeptidase activity`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0006915^biological_process^apoptotic process`GO:0034620^biological_process^cellular response to unfolded protein`GO:0034644^biological_process^cellular response to UV`GO:0036503^biological_process^ERAD pathway`GO:0031293^biological_process^membrane protein intracellular domain proteolysis`GO:0033619^biological_process^membrane protein proteolysis`GO:1904211^biological_process^membrane protein proteolysis involved in retrograde protein transport ER to cytosol`GO:0043066^biological_process^negative regulation of apoptotic process`GO:0045732^biological_process^positive regulation of protein catabolic process`GO:0010954^biological_process^positive regulation of protein processing`GO:0051047^biological_process^positive regulation of secretion`GO:0043687^biological_process^post-translational protein modification`GO:0048515^biological_process^spermatid differentiation	GO:0005783^cellular_component^endoplasmic reticulum`GO:0005789^cellular_component^endoplasmic reticulum membrane`GO:0044322^cellular_component^endoplasmic reticulum quality control compartment`GO:0030176^cellular_component^integral component of endoplasmic reticulum membrane`GO:0031966^cellular_component^mitochondrial membrane`GO:0004175^molecular_function^endopeptidase activity`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0006915^biological_process^apoptotic process`GO:0034620^biological_process^cellular response to unfolded protein`GO:0034644^biological_process^cellular response to UV`GO:0036503^biological_process^ERAD pathway`GO:0031293^biological_process^membrane protein intracellular domain proteolysis`GO:0033619^biological_process^membrane protein proteolysis`GO:1904211^biological_process^membrane protein proteolysis involved in retrograde protein transport ER to cytosol`GO:0043066^biological_process^negative regulation of apoptotic process`GO:0045732^biological_process^positive regulation of protein catabolic process`GO:0010954^biological_process^positive regulation of protein processing`GO:0051047^biological_process^positive regulation of secretion`GO:0043687^biological_process^post-translational protein modification`GO:0048515^biological_process^spermatid differentiation	GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0016021^cellular_component^integral component of membrane	OFRAG00000009619.1	RHOMBOID PROTEIN 2	K09651
OG0017951	osedax	.	.	.	OFRAG00000012021.1	NO HIT
OG0017951	osedax	.	.	.	OFRAG00000012022.1	NO HIT
OG0017960	osedax	.	.	.	OFRAG00000001748.1	NO HIT
OG0017976	osedax	.	.	.	OFRAG00000003720.1	PROTOCADHERIN GAMMA SUBFAMILY B 8	
OG0017976	osedax	.	.	.	OFRAG00000005816.1	CADHERIN-87A	
OG0017977	osedax	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0005509^molecular_function^calcium ion binding	OFRAG00000014154.1	NEUROGENIC LOCUS NOTCH HOMOLOG PROTEIN 1-RELATED	K02599
OG0017977	osedax	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0005509^molecular_function^calcium ion binding	OFRAG00000014155.1	NOTCH 3	K02599
OG0017989	osedax	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005737^cellular_component^cytoplasm`GO:0031012^cellular_component^extracellular matrix`GO:0005615^cellular_component^extracellular space`GO:0019898^cellular_component^extrinsic component of membrane`GO:0016021^cellular_component^integral component of membrane`GO:0030670^cellular_component^phagocytic vesicle membrane`GO:0030658^cellular_component^transport vesicle membrane`GO:0042589^cellular_component^zymogen granule membrane`GO:0003677^molecular_function^DNA binding`GO:0050840^molecular_function^extracellular matrix binding`GO:1904399^molecular_function^heparan sulfate binding`GO:0001530^molecular_function^lipopolysaccharide binding`GO:0070891^molecular_function^lipoteichoic acid binding`GO:0038187^molecular_function^pattern recognition receptor activity`GO:0005044^molecular_function^scavenger receptor activity`GO:0035375^molecular_function^zymogen binding`GO:0061844^biological_process^antimicrobial humoral immune response mediated by antimicrobial peptide`GO:0001824^biological_process^blastocyst development`GO:0030154^biological_process^cell differentiation`GO:0006952^biological_process^defense response`GO:0050829^biological_process^defense response to Gram-negative bacterium`GO:0050830^biological_process^defense response to Gram-positive bacterium`GO:0042494^biological_process^detection of bacterial lipoprotein`GO:0043152^biological_process^induction of bacterial agglutination`GO:0001833^biological_process^inner cell mass cell proliferation`GO:0030858^biological_process^positive regulation of epithelial cell differentiation`GO:0015031^biological_process^protein transport`GO:0006898^biological_process^receptor-mediated endocytosis`GO:0009617^biological_process^response to bacterium	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005737^cellular_component^cytoplasm`GO:0031012^cellular_component^extracellular matrix`GO:0005615^cellular_component^extracellular space`GO:0019898^cellular_component^extrinsic component of membrane`GO:0016021^cellular_component^integral component of membrane`GO:0030670^cellular_component^phagocytic vesicle membrane`GO:0030658^cellular_component^transport vesicle membrane`GO:0042589^cellular_component^zymogen granule membrane`GO:0003677^molecular_function^DNA binding`GO:0050840^molecular_function^extracellular matrix binding`GO:1904399^molecular_function^heparan sulfate binding`GO:0001530^molecular_function^lipopolysaccharide binding`GO:0070891^molecular_function^lipoteichoic acid binding`GO:0038187^molecular_function^pattern recognition receptor activity`GO:0005044^molecular_function^scavenger receptor activity`GO:0035375^molecular_function^zymogen binding`GO:0061844^biological_process^antimicrobial humoral immune response mediated by antimicrobial peptide`GO:0001824^biological_process^blastocyst development`GO:0030154^biological_process^cell differentiation`GO:0006952^biological_process^defense response`GO:0050829^biological_process^defense response to Gram-negative bacterium`GO:0050830^biological_process^defense response to Gram-positive bacterium`GO:0042494^biological_process^detection of bacterial lipoprotein`GO:0043152^biological_process^induction of bacterial agglutination`GO:0001833^biological_process^inner cell mass cell proliferation`GO:0030858^biological_process^positive regulation of epithelial cell differentiation`GO:0015031^biological_process^protein transport`GO:0006898^biological_process^receptor-mediated endocytosis`GO:0009617^biological_process^response to bacterium	.	OFRAG00000002367.1	CUBILIN (INTRINSIC FACTOR-COBALAMIN RECEPTOR)	K14616
OG0017990	osedax	GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0005794^cellular_component^Golgi apparatus`GO:0005796^cellular_component^Golgi lumen`GO:0030173^cellular_component^integral component of Golgi membrane`GO:0016020^cellular_component^membrane`GO:0030141^cellular_component^secretory granule`GO:0005802^cellular_component^trans-Golgi network`GO:0004175^molecular_function^endopeptidase activity`GO:0008233^molecular_function^peptidase activity`GO:0042277^molecular_function^peptide binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0009952^biological_process^anterior/posterior pattern specification`GO:0003279^biological_process^cardiac septum development`GO:0007267^biological_process^cell-cell signaling`GO:0060976^biological_process^coronary vasculature development`GO:0140447^biological_process^cytokine precursor processing`GO:0007368^biological_process^determination of left/right symmetry`GO:0007566^biological_process^embryo implantation`GO:0048566^biological_process^embryonic digestive tract development`GO:0048706^biological_process^embryonic skeletal system development`GO:0007507^biological_process^heart development`GO:0001822^biological_process^kidney development`GO:0035108^biological_process^limb morphogenesis`GO:0032455^biological_process^nerve growth factor processing`GO:0043043^biological_process^peptide biosynthetic process`GO:0016486^biological_process^peptide hormone processing`GO:0016485^biological_process^protein processing`GO:0051004^biological_process^regulation of lipoprotein lipase activity`GO:0002001^biological_process^renin secretion into blood stream`GO:0030323^biological_process^respiratory tube development`GO:0006465^biological_process^signal peptide processing`GO:0019058^biological_process^viral life cycle	GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0005794^cellular_component^Golgi apparatus`GO:0005796^cellular_component^Golgi lumen`GO:0030173^cellular_component^integral component of Golgi membrane`GO:0016020^cellular_component^membrane`GO:0030141^cellular_component^secretory granule`GO:0005802^cellular_component^trans-Golgi network`GO:0004175^molecular_function^endopeptidase activity`GO:0008233^molecular_function^peptidase activity`GO:0042277^molecular_function^peptide binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0009952^biological_process^anterior/posterior pattern specification`GO:0003279^biological_process^cardiac septum development`GO:0007267^biological_process^cell-cell signaling`GO:0060976^biological_process^coronary vasculature development`GO:0140447^biological_process^cytokine precursor processing`GO:0007368^biological_process^determination of left/right symmetry`GO:0007566^biological_process^embryo implantation`GO:0048566^biological_process^embryonic digestive tract development`GO:0048706^biological_process^embryonic skeletal system development`GO:0007507^biological_process^heart development`GO:0001822^biological_process^kidney development`GO:0035108^biological_process^limb morphogenesis`GO:0032455^biological_process^nerve growth factor processing`GO:0043043^biological_process^peptide biosynthetic process`GO:0016486^biological_process^peptide hormone processing`GO:0016485^biological_process^protein processing`GO:0051004^biological_process^regulation of lipoprotein lipase activity`GO:0002001^biological_process^renin secretion into blood stream`GO:0030323^biological_process^respiratory tube development`GO:0006465^biological_process^signal peptide processing`GO:0019058^biological_process^viral life cycle	.	OFRAG00000000943.1	VARIANT-SPECIFIC SURFACE PROTEIN	
OG0017994	osedax	.	.	GO:0016021^cellular_component^integral component of membrane	OFRAG00000001578.1	PROMININ PROM PROTEIN	
OG0018001	osedax	.	.	GO:0005515^molecular_function^protein binding	OFRAG00000008406.1	HL07962P-RELATED	K10478
OG0018001	osedax	GO:0005829^cellular_component^cytosol`GO:0022008^biological_process^neurogenesis	GO:0005829^cellular_component^cytosol`GO:0022008^biological_process^neurogenesis	.	OFRAG00000008407.1	BTB/POZ DOMAIN-CONTAINING	
OG0018026	osedax	.	.	.	OFRAG00000016868.1	NO HIT
OG0018028	osedax	.	.	.	OFRAG00000014050.1	NO HIT
OG0018199	osedax	.	.	.	OFRAG00000002109.1	COLLAGEN TYPE VI ALPHA 4A	K06238
OG0019943	osedax	.	.	.	OFRAG00000003405.1	NO HIT
OG0019943	osedax	.	.	.	OFRAG00000013575.1	NO HIT
OG0019964	osedax	GO:0005509^molecular_function^calcium ion binding	GO:0005509^molecular_function^calcium ion binding	GO:0005509^molecular_function^calcium ion binding	OFRAG00000010242.1	NEURONAL CALCIUM SENSOR 2	K23847
OG0019964	osedax	GO:0005509^molecular_function^calcium ion binding	GO:0005509^molecular_function^calcium ion binding	GO:0005509^molecular_function^calcium ion binding	OFRAG00000013382.1	NEURONAL CALCIUM SENSOR 2	K23847
OG0019966	osedax	.	.	.	OFRAG00000013300.1	NO HIT
OG0019966	osedax	.	.	.	OFRAG00000013302.1	NO HIT
OG0019981	osedax	.	.	.	OFRAG00000009282.1	FAMILY NOT NAMED	
OG0019982	osedax	.	.	GO:0016491^molecular_function^oxidoreductase activity`GO:0055114^biological_process^oxidation-reduction process	OFRAG00000015907.1	PROTOPORPHYRINOGEN OXIDASE	
OG0019985	osedax	.	.	.	OFRAG00000001991.1	NO HIT
OG0019991	osedax	.	.	.	OFRAG00000004953.1	NO HIT
OG0019996	osedax	GO:0070062^cellular_component^extracellular exosome`GO:0005887^cellular_component^integral component of plasma membrane`GO:0008381^molecular_function^mechanosensitive ion channel activity	GO:0070062^cellular_component^extracellular exosome`GO:0005887^cellular_component^integral component of plasma membrane`GO:0008381^molecular_function^mechanosensitive ion channel activity	.	OFRAG00000015400.1	TRANSMEMBRANE CHANNEL-LIKE PROTEIN 7	K21988
OG0020006	osedax	.	.	.	OFRAG00000010101.1	EXPORTED SERINE/THREONINE PROTEIN KINASE	
OG0020012	osedax	.	.	.	OFRAG00000013039.1	DNAJ DOMAIN (PROKARYOTIC HEAT SHOCK PROTEIN)-RELATED	
OG0020024	osedax	GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0007275^biological_process^multicellular organism development`GO:0007520^biological_process^myoblast fusion	GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0007275^biological_process^multicellular organism development`GO:0007520^biological_process^myoblast fusion	.	OFRAG00000003900.1	IP08657P-RELATED	
OG0020045	osedax	.	.	.	OFRAG00000010739.1	NO HIT
OG0020050	osedax	GO:0016021^cellular_component^integral component of membrane`GO:0045211^cellular_component^postsynaptic membrane`GO:0004970^molecular_function^ionotropic glutamate receptor activity	GO:0016021^cellular_component^integral component of membrane`GO:0045211^cellular_component^postsynaptic membrane`GO:0004970^molecular_function^ionotropic glutamate receptor activity	GO:0004970^molecular_function^ionotropic glutamate receptor activity`GO:0016020^cellular_component^membrane	OFRAG00000009404.1	SUBFAMILY NOT NAMED	K05313
OG0020058	osedax	GO:0005829^cellular_component^cytosol`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0090543^cellular_component^Flemming body`GO:0016607^cellular_component^nuclear speck`GO:0005886^cellular_component^plasma membrane`GO:0042609^molecular_function^CD4 receptor binding`GO:0005125^molecular_function^cytokine activity`GO:0019221^biological_process^cytokine-mediated signaling pathway`GO:0006955^biological_process^immune response`GO:0050930^biological_process^induction of positive chemotaxis`GO:0030595^biological_process^leukocyte chemotaxis`GO:0050729^biological_process^positive regulation of inflammatory response`GO:0032730^biological_process^positive regulation of interleukin-1 alpha production`GO:0032735^biological_process^positive regulation of interleukin-12 production`GO:0032755^biological_process^positive regulation of interleukin-6 production`GO:1902565^biological_process^positive regulation of neutrophil activation`GO:0051924^biological_process^regulation of calcium ion transport`GO:0016032^biological_process^viral process	GO:0005829^cellular_component^cytosol`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0090543^cellular_component^Flemming body`GO:0016607^cellular_component^nuclear speck`GO:0005886^cellular_component^plasma membrane`GO:0042609^molecular_function^CD4 receptor binding`GO:0005125^molecular_function^cytokine activity`GO:0019221^biological_process^cytokine-mediated signaling pathway`GO:0006955^biological_process^immune response`GO:0050930^biological_process^induction of positive chemotaxis`GO:0030595^biological_process^leukocyte chemotaxis`GO:0050729^biological_process^positive regulation of inflammatory response`GO:0032730^biological_process^positive regulation of interleukin-1 alpha production`GO:0032735^biological_process^positive regulation of interleukin-12 production`GO:0032755^biological_process^positive regulation of interleukin-6 production`GO:1902565^biological_process^positive regulation of neutrophil activation`GO:0051924^biological_process^regulation of calcium ion transport`GO:0016032^biological_process^viral process	GO:0005515^molecular_function^protein binding	OFRAG00000014914.1	BIG BANG ISOFORM C	K24058
OG0020081	osedax	.	.	.	OFRAG00000002049.1	FAMILY NOT NAMED	
OG0020122	osedax	.	.	.	OFRAG00000002672.1	HEXOSYLTRANSFERASE	K07819
OG0020124	osedax	.	.	.	OFRAG00000001653.1	OLFACTORY RECEPTOR 8J2	
OG0020127	osedax	.	.	.	OFRAG00000014701.1	E3 UBIQUITIN-PROTEIN LIGASE SH3RF2	
OG0020128	osedax	.	.	.	OFRAG00000003835.1	NO HIT
OG0020130	osedax	.	.	GO:0005515^molecular_function^protein binding	OFRAG00000005327.1	SUBFAMILY NOT NAMED	
OG0020135	osedax	GO:0034703^cellular_component^cation channel complex`GO:0016020^cellular_component^membrane`GO:0005886^cellular_component^plasma membrane`GO:0043235^cellular_component^receptor complex`GO:0005262^molecular_function^calcium channel activity`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0006812^biological_process^cation transport`GO:0071468^biological_process^cellular response to acidic pH`GO:0001581^biological_process^detection of chemical stimulus involved in sensory perception of sour taste`GO:0050982^biological_process^detection of mechanical stimulus`GO:0050915^biological_process^sensory perception of sour taste	GO:0034703^cellular_component^cation channel complex`GO:0016020^cellular_component^membrane`GO:0005886^cellular_component^plasma membrane`GO:0043235^cellular_component^receptor complex`GO:0005262^molecular_function^calcium channel activity`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0006812^biological_process^cation transport`GO:0071468^biological_process^cellular response to acidic pH`GO:0001581^biological_process^detection of chemical stimulus involved in sensory perception of sour taste`GO:0050982^biological_process^detection of mechanical stimulus`GO:0050915^biological_process^sensory perception of sour taste	GO:0005515^molecular_function^protein binding	OFRAG00000001204.1	POLYCYSTIN FAMILY MEMBER	K04988
OG0020138	osedax	.	.	.	OFRAG00000004589.1	NO HIT
OG0020143	osedax	.	.	.	OFRAG00000006262.1	NO HIT
