Orthogroup	Species	GO_term1	GO_term2	GO_term3	gene_ID	Panther_annotation	KEGG_number
OG0023045	oasisia	.	.	GO:0008061^molecular_function^chitin binding`GO:0006030^biological_process^chitin metabolic process`GO:0005576^cellular_component^extracellular region	OALVG00000027465.1	CRACKED ISOFORM C	
OG0023047	oasisia	GO:0005576^cellular_component^extracellular region`GO:0007218^biological_process^neuropeptide signaling pathway	GO:0005576^cellular_component^extracellular region`GO:0007218^biological_process^neuropeptide signaling pathway	.	OALVG00000010154.1	NEUROPEPTIDE-LIKE PROTEIN	
OG0023054	oasisia	.	.	.	OALVG00000011446.1	TUMOR-ASSOCIATED CALCIUM SIGNAL TRANSDUCER	
OG0023054	oasisia	GO:0005576^cellular_component^extracellular region`GO:0046872^molecular_function^metal ion binding`GO:0004222^molecular_function^metalloendopeptidase activity	GO:0005576^cellular_component^extracellular region`GO:0046872^molecular_function^metal ion binding`GO:0004222^molecular_function^metalloendopeptidase activity	GO:0004222^molecular_function^metalloendopeptidase activity`GO:0006508^biological_process^proteolysis	OALVG00000011447.1	ADAM A DISINTEGRIN AND METALLOPROTEASE DOMAIN	
OG0023055	oasisia	.	.	.	OALVG00000001925.1	NO HIT
OG0023061	oasisia	.	.	.	OALVG00000011251.1	SUBFAMILY NOT NAMED	
OG0023062	oasisia	.	.	.	OALVG00000023110.1	NO HIT
OG0023067	oasisia	GO:0005634^cellular_component^nucleus`GO:0004879^molecular_function^nuclear receptor activity`GO:0043565^molecular_function^sequence-specific DNA binding`GO:0008270^molecular_function^zinc ion binding`GO:0048384^biological_process^retinoic acid receptor signaling pathway	GO:0005634^cellular_component^nucleus`GO:0004879^molecular_function^nuclear receptor activity`GO:0043565^molecular_function^sequence-specific DNA binding`GO:0008270^molecular_function^zinc ion binding`GO:0048384^biological_process^retinoic acid receptor signaling pathway	GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0008270^molecular_function^zinc ion binding`GO:0043565^molecular_function^sequence-specific DNA binding`GO:0006355^biological_process^regulation of transcription DNA-templated`GO:0005634^cellular_component^nucleus	OALVG00000003418.1	ECDYSONE RECEPTOR	
OG0023072	oasisia	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0005509^molecular_function^calcium ion binding	OALVG00000026075.1	CRUMBS FAMILY MEMBER	K02599
OG0023084	oasisia	.	.	.	OALVG00000024269.1	EPIGEN	
OG0023087	oasisia	.	.	.	OALVG00000029502.1	NO HIT
OG0023110	oasisia	GO:0005604^cellular_component^basement membrane`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0046872^molecular_function^metal ion binding`GO:0007154^biological_process^cell communication`GO:0030326^biological_process^embryonic limb morphogenesis`GO:0003338^biological_process^metanephros morphogenesis`GO:0002009^biological_process^morphogenesis of an epithelium`GO:0015031^biological_process^protein transport`GO:0060021^biological_process^roof of mouth development`GO:0043588^biological_process^skin development	GO:0005604^cellular_component^basement membrane`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0046872^molecular_function^metal ion binding`GO:0007154^biological_process^cell communication`GO:0030326^biological_process^embryonic limb morphogenesis`GO:0003338^biological_process^metanephros morphogenesis`GO:0002009^biological_process^morphogenesis of an epithelium`GO:0015031^biological_process^protein transport`GO:0060021^biological_process^roof of mouth development`GO:0043588^biological_process^skin development	.	OALVG00000012599.1	VARIANT-SPECIFIC SURFACE PROTEIN	
OG0023110	oasisia	.	.	.	OALVG00000012600.1	VARIANT-SPECIFIC SURFACE PROTEIN	
OG0023507	oasisia	.	.	.	OALVG00000005796.1	NO HIT
OG0026816	oasisia	.	.	GO:0005515^molecular_function^protein binding	OALVG00000031964.1	ANKYRIN REPEAT DOMAIN-CONTAINING PROTEIN 24	
OG0026820	oasisia	.	.	.	OALVG00000030872.2	NO HIT
OG0026830	oasisia	GO:0005783^cellular_component^endoplasmic reticulum`GO:0005789^cellular_component^endoplasmic reticulum membrane`GO:0044322^cellular_component^endoplasmic reticulum quality control compartment`GO:0030176^cellular_component^integral component of endoplasmic reticulum membrane`GO:0031966^cellular_component^mitochondrial membrane`GO:0004175^molecular_function^endopeptidase activity`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0006915^biological_process^apoptotic process`GO:0034620^biological_process^cellular response to unfolded protein`GO:0034644^biological_process^cellular response to UV`GO:0036503^biological_process^ERAD pathway`GO:0031293^biological_process^membrane protein intracellular domain proteolysis`GO:0033619^biological_process^membrane protein proteolysis`GO:1904211^biological_process^membrane protein proteolysis involved in retrograde protein transport ER to cytosol`GO:0043066^biological_process^negative regulation of apoptotic process`GO:0045732^biological_process^positive regulation of protein catabolic process`GO:0010954^biological_process^positive regulation of protein processing`GO:0051047^biological_process^positive regulation of secretion`GO:0043687^biological_process^post-translational protein modification`GO:0048515^biological_process^spermatid differentiation	GO:0005783^cellular_component^endoplasmic reticulum`GO:0005789^cellular_component^endoplasmic reticulum membrane`GO:0044322^cellular_component^endoplasmic reticulum quality control compartment`GO:0030176^cellular_component^integral component of endoplasmic reticulum membrane`GO:0031966^cellular_component^mitochondrial membrane`GO:0004175^molecular_function^endopeptidase activity`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0006915^biological_process^apoptotic process`GO:0034620^biological_process^cellular response to unfolded protein`GO:0034644^biological_process^cellular response to UV`GO:0036503^biological_process^ERAD pathway`GO:0031293^biological_process^membrane protein intracellular domain proteolysis`GO:0033619^biological_process^membrane protein proteolysis`GO:1904211^biological_process^membrane protein proteolysis involved in retrograde protein transport ER to cytosol`GO:0043066^biological_process^negative regulation of apoptotic process`GO:0045732^biological_process^positive regulation of protein catabolic process`GO:0010954^biological_process^positive regulation of protein processing`GO:0051047^biological_process^positive regulation of secretion`GO:0043687^biological_process^post-translational protein modification`GO:0048515^biological_process^spermatid differentiation	GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0016021^cellular_component^integral component of membrane	OALVG00000028015.1	RHOMBOID PROTEIN 2	K09651
OG0026839	oasisia	.	.	.	OALVG00000032057.1	NO HIT
OG0026849	oasisia	GO:0001669^cellular_component^acrosomal vesicle`GO:0005814^cellular_component^centriole`GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0005524^molecular_function^ATP binding`GO:0000287^molecular_function^magnesium ion binding`GO:0004674^molecular_function^protein serine/threonine kinase activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0035556^biological_process^intracellular signal transduction`GO:0007275^biological_process^multicellular organism development`GO:0018105^biological_process^peptidyl-serine phosphorylation`GO:0046777^biological_process^protein autophosphorylation`GO:0006468^biological_process^protein phosphorylation`GO:0007286^biological_process^spermatid development	GO:0001669^cellular_component^acrosomal vesicle`GO:0005814^cellular_component^centriole`GO:0005737^cellular_component^cytoplasm`GO:0005634^cellular_component^nucleus`GO:0005524^molecular_function^ATP binding`GO:0000287^molecular_function^magnesium ion binding`GO:0004674^molecular_function^protein serine/threonine kinase activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0035556^biological_process^intracellular signal transduction`GO:0007275^biological_process^multicellular organism development`GO:0018105^biological_process^peptidyl-serine phosphorylation`GO:0046777^biological_process^protein autophosphorylation`GO:0006468^biological_process^protein phosphorylation`GO:0007286^biological_process^spermatid development	GO:0004672^molecular_function^protein kinase activity`GO:0005524^molecular_function^ATP binding`GO:0006468^biological_process^protein phosphorylation	OALVG00000022433.1	TESTIS-SPECIFIC SERINE/THREONINE-PROTEIN KINASE 2	K08811
OG0026861	oasisia	GO:0016021^cellular_component^integral component of membrane	GO:0016021^cellular_component^integral component of membrane	GO:0016021^cellular_component^integral component of membrane	OALVG00000025925.1	IP01824P-RELATED	K06460
OG0026877	oasisia	.	.	.	OALVG00000002512.1	NO HIT
OG0026885	oasisia	GO:0005634^cellular_component^nucleus`GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0046872^molecular_function^metal ion binding`GO:0043565^molecular_function^sequence-specific DNA binding`GO:0030154^biological_process^cell differentiation`GO:0007275^biological_process^multicellular organism development`GO:0007548^biological_process^sex differentiation	GO:0005634^cellular_component^nucleus`GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0046872^molecular_function^metal ion binding`GO:0043565^molecular_function^sequence-specific DNA binding`GO:0030154^biological_process^cell differentiation`GO:0007275^biological_process^multicellular organism development`GO:0007548^biological_process^sex differentiation	GO:0043565^molecular_function^sequence-specific DNA binding`GO:0006355^biological_process^regulation of transcription DNA-templated	OALVG00000002822.1	DOUBLESEX AND MAB-3 RELATED TRANSCRIPTION FACTOR DMRT	K19491
OG0026894	oasisia	GO:0043194^cellular_component^axon initial segment`GO:0009925^cellular_component^basal plasma membrane`GO:0016323^cellular_component^basolateral plasma membrane`GO:0009986^cellular_component^cell surface`GO:0043034^cellular_component^costamere`GO:0005829^cellular_component^cytosol`GO:0030425^cellular_component^dendrite`GO:0005783^cellular_component^endoplasmic reticulum`GO:0005794^cellular_component^Golgi apparatus`GO:0014704^cellular_component^intercalated disc`GO:0016328^cellular_component^lateral plasma membrane`GO:0005764^cellular_component^lysosome`GO:0031594^cellular_component^neuromuscular junction`GO:0043005^cellular_component^neuron projection`GO:0033268^cellular_component^node of Ranvier`GO:0005886^cellular_component^plasma membrane`GO:0045211^cellular_component^postsynaptic membrane`GO:0042383^cellular_component^sarcolemma`GO:0016529^cellular_component^sarcoplasmic reticulum`GO:0014731^cellular_component^spectrin-associated cytoskeleton`GO:0030315^cellular_component^T-tubule`GO:0030018^cellular_component^Z disc`GO:0045296^molecular_function^cadherin binding`GO:0008093^molecular_function^cytoskeletal anchor activity`GO:0008092^molecular_function^cytoskeletal protein binding`GO:0044325^molecular_function^ion channel binding`GO:0030674^molecular_function^protein-macromolecule adaptor activity`GO:0030507^molecular_function^spectrin binding`GO:0005200^molecular_function^structural constituent of cytoskeleton`GO:0007409^biological_process^axonogenesis`GO:0071286^biological_process^cellular response to magnesium ion`GO:0006888^biological_process^endoplasmic reticulum to Golgi vesicle-mediated transport`GO:0045184^biological_process^establishment of protein localization`GO:0043001^biological_process^Golgi to plasma membrane protein transport`GO:0010960^biological_process^magnesium ion homeostasis`GO:0072660^biological_process^maintenance of protein location in plasma membrane`GO:0071709^biological_process^membrane assembly`GO:0000281^biological_process^mitotic cytokinesis`GO:1902260^biological_process^negative regulation of delayed rectifier potassium channel activity`GO:0007528^biological_process^neuromuscular junction development`GO:0019228^biological_process^neuronal action potential`GO:0007009^biological_process^plasma membrane organization`GO:2001259^biological_process^positive regulation of cation channel activity`GO:0010650^biological_process^positive regulation of cell communication by electrical coupling`GO:0010628^biological_process^positive regulation of gene expression`GO:0034112^biological_process^positive regulation of homotypic cell-cell adhesion`GO:1900827^biological_process^positive regulation of membrane depolarization during cardiac muscle cell action potential`GO:0045838^biological_process^positive regulation of membrane potential`GO:0090314^biological_process^positive regulation of protein targeting to membrane`GO:2000651^biological_process^positive regulation of sodium ion transmembrane transporter activity`GO:0010765^biological_process^positive regulation of sodium ion transport`GO:0099612^biological_process^protein localization to axon`GO:0072659^biological_process^protein localization to plasma membrane`GO:0043266^biological_process^regulation of potassium ion transport`GO:0007165^biological_process^signal transduction	GO:0043194^cellular_component^axon initial segment`GO:0009925^cellular_component^basal plasma membrane`GO:0016323^cellular_component^basolateral plasma membrane`GO:0009986^cellular_component^cell surface`GO:0043034^cellular_component^costamere`GO:0005829^cellular_component^cytosol`GO:0030425^cellular_component^dendrite`GO:0005783^cellular_component^endoplasmic reticulum`GO:0005794^cellular_component^Golgi apparatus`GO:0014704^cellular_component^intercalated disc`GO:0016328^cellular_component^lateral plasma membrane`GO:0005764^cellular_component^lysosome`GO:0031594^cellular_component^neuromuscular junction`GO:0043005^cellular_component^neuron projection`GO:0033268^cellular_component^node of Ranvier`GO:0005886^cellular_component^plasma membrane`GO:0045211^cellular_component^postsynaptic membrane`GO:0042383^cellular_component^sarcolemma`GO:0016529^cellular_component^sarcoplasmic reticulum`GO:0014731^cellular_component^spectrin-associated cytoskeleton`GO:0030315^cellular_component^T-tubule`GO:0030018^cellular_component^Z disc`GO:0045296^molecular_function^cadherin binding`GO:0008093^molecular_function^cytoskeletal anchor activity`GO:0008092^molecular_function^cytoskeletal protein binding`GO:0044325^molecular_function^ion channel binding`GO:0030674^molecular_function^protein-macromolecule adaptor activity`GO:0030507^molecular_function^spectrin binding`GO:0005200^molecular_function^structural constituent of cytoskeleton`GO:0007409^biological_process^axonogenesis`GO:0071286^biological_process^cellular response to magnesium ion`GO:0006888^biological_process^endoplasmic reticulum to Golgi vesicle-mediated transport`GO:0045184^biological_process^establishment of protein localization`GO:0043001^biological_process^Golgi to plasma membrane protein transport`GO:0010960^biological_process^magnesium ion homeostasis`GO:0072660^biological_process^maintenance of protein location in plasma membrane`GO:0071709^biological_process^membrane assembly`GO:0000281^biological_process^mitotic cytokinesis`GO:1902260^biological_process^negative regulation of delayed rectifier potassium channel activity`GO:0007528^biological_process^neuromuscular junction development`GO:0019228^biological_process^neuronal action potential`GO:0007009^biological_process^plasma membrane organization`GO:2001259^biological_process^positive regulation of cation channel activity`GO:0010650^biological_process^positive regulation of cell communication by electrical coupling`GO:0010628^biological_process^positive regulation of gene expression`GO:0034112^biological_process^positive regulation of homotypic cell-cell adhesion`GO:1900827^biological_process^positive regulation of membrane depolarization during cardiac muscle cell action potential`GO:0045838^biological_process^positive regulation of membrane potential`GO:0090314^biological_process^positive regulation of protein targeting to membrane`GO:2000651^biological_process^positive regulation of sodium ion transmembrane transporter activity`GO:0010765^biological_process^positive regulation of sodium ion transport`GO:0099612^biological_process^protein localization to axon`GO:0072659^biological_process^protein localization to plasma membrane`GO:0043266^biological_process^regulation of potassium ion transport`GO:0007165^biological_process^signal transduction	GO:0005515^molecular_function^protein binding	OALVG00000020897.1	MOLTING PROTEIN MLT-4	K10380
OG0026933							
OG0026967	oasisia	.	.	.	OALVG00000001711.1	NO HIT
OG0026992	oasisia	.	.	.	OALVG00000004646.1	NO HIT
OG0026993	oasisia	.	.	.	OALVG00000024853.1	NO HIT
OG0027017	oasisia	.	.	GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	OALVG00000020273.1	G-PROTEIN COUPLED RECEPTOR	
OG0027029	oasisia	.	.	.	OALVG00000032034.1	PROTEIN SHISA-5	
OG0027032	oasisia	.	.	.	OALVG00000022704.1	NO HIT
OG0027042	oasisia	GO:0032279^cellular_component^asymmetric synapse`GO:0043679^cellular_component^axon terminus`GO:0098981^cellular_component^cholinergic synapse`GO:0030425^cellular_component^dendrite`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099055^cellular_component^integral component of postsynaptic membrane`GO:0099056^cellular_component^integral component of presynaptic membrane`GO:0016020^cellular_component^membrane`GO:0014069^cellular_component^postsynaptic density`GO:0098685^cellular_component^Schaffer collateral - CA1 synapse`GO:0045202^cellular_component^synapse`GO:0016907^molecular_function^G protein-coupled acetylcholine receptor activity`GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0004993^molecular_function^G protein-coupled serotonin receptor activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0099529^molecular_function^neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential`GO:0007197^biological_process^adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway`GO:0007268^biological_process^chemical synaptic transmission`GO:0050890^biological_process^cognition`GO:0007213^biological_process^G protein-coupled acetylcholine receptor signaling pathway`GO:0007187^biological_process^G protein-coupled receptor signaling pathway coupled to cyclic nucleotide second messenger`GO:0007274^biological_process^neuromuscular synaptic transmission`GO:0090316^biological_process^positive regulation of intracellular protein transport`GO:0043270^biological_process^positive regulation of ion transport`GO:0040012^biological_process^regulation of locomotion`GO:0046541^biological_process^saliva secretion	GO:0032279^cellular_component^asymmetric synapse`GO:0043679^cellular_component^axon terminus`GO:0098981^cellular_component^cholinergic synapse`GO:0030425^cellular_component^dendrite`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099055^cellular_component^integral component of postsynaptic membrane`GO:0099056^cellular_component^integral component of presynaptic membrane`GO:0016020^cellular_component^membrane`GO:0014069^cellular_component^postsynaptic density`GO:0098685^cellular_component^Schaffer collateral - CA1 synapse`GO:0045202^cellular_component^synapse`GO:0016907^molecular_function^G protein-coupled acetylcholine receptor activity`GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0004993^molecular_function^G protein-coupled serotonin receptor activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0099529^molecular_function^neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential`GO:0007197^biological_process^adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway`GO:0007268^biological_process^chemical synaptic transmission`GO:0050890^biological_process^cognition`GO:0007213^biological_process^G protein-coupled acetylcholine receptor signaling pathway`GO:0007187^biological_process^G protein-coupled receptor signaling pathway coupled to cyclic nucleotide second messenger`GO:0007274^biological_process^neuromuscular synaptic transmission`GO:0090316^biological_process^positive regulation of intracellular protein transport`GO:0043270^biological_process^positive regulation of ion transport`GO:0040012^biological_process^regulation of locomotion`GO:0046541^biological_process^saliva secretion	GO:0004930^molecular_function^G protein-coupled receptor activity`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0016021^cellular_component^integral component of membrane	OALVG00000016962.1	5-HYDROXYTRYPTAMINE RECEPTOR	K04129
OG0027044	oasisia	.	.	.	OALVG00000023754.1	NO HIT
OG0027057	oasisia	GO:0009986^cellular_component^cell surface`GO:0005576^cellular_component^extracellular region`GO:0005887^cellular_component^integral component of plasma membrane`GO:0005886^cellular_component^plasma membrane`GO:0030427^cellular_component^site of polarized growth`GO:0005034^molecular_function^osmosensor activity`GO:0006075^biological_process^(1->3)-beta-D-glucan biosynthetic process`GO:0000282^biological_process^cellular bud site selection`GO:0030010^biological_process^establishment of cell polarity`GO:0031505^biological_process^fungal-type cell wall organization`GO:0006972^biological_process^hyperosmotic response`GO:0007232^biological_process^osmosensory signaling pathway via Sho1 osmosensor`GO:0001402^biological_process^signal transduction involved in filamentous growth	GO:0009986^cellular_component^cell surface`GO:0005576^cellular_component^extracellular region`GO:0005887^cellular_component^integral component of plasma membrane`GO:0005886^cellular_component^plasma membrane`GO:0030427^cellular_component^site of polarized growth`GO:0005034^molecular_function^osmosensor activity`GO:0006075^biological_process^(1->3)-beta-D-glucan biosynthetic process`GO:0000282^biological_process^cellular bud site selection`GO:0030010^biological_process^establishment of cell polarity`GO:0031505^biological_process^fungal-type cell wall organization`GO:0006972^biological_process^hyperosmotic response`GO:0007232^biological_process^osmosensory signaling pathway via Sho1 osmosensor`GO:0001402^biological_process^signal transduction involved in filamentous growth	.	OALVG00000029555.1	NO HIT
OG0027063							
OG0027064	oasisia	.	.	.	OALVG00000005972.1	NY-REN-41 ANTIGEN L15 -RELATED	K16753
OG0027097	oasisia	.	.	.	OALVG00000026540.1	NO HIT
OG0027101	oasisia	.	.	.	OALVG00000031647.1	NO HIT
OG0027113	oasisia	.	.	.	OALVG00000011485.1	NO HIT
OG0027114	oasisia	.	.	.	OALVG00000004967.1	NO HIT
OG0027123							
OG0027137	oasisia	.	.	.	OALVG00000005212.1	NO HIT
OG0027138	oasisia	.	.	.	OALVG00000005213.1	C5ORF31	
OG0027145	oasisia	.	.	.	OALVG00000029953.1	NO HIT
OG0027147	oasisia	.	.	.	OALVG00000028963.1	NO HIT
OG0027168	oasisia	.	.	.	OALVG00000035810.1	NO HIT
OG0027178	oasisia	.	.	.	OALVG00000004571.1	NO HIT
OG0027192	oasisia	GO:0070064^molecular_function^proline-rich region binding`GO:0071364^biological_process^cellular response to epidermal growth factor stimulus`GO:0007173^biological_process^epidermal growth factor receptor signaling pathway`GO:0051781^biological_process^positive regulation of cell division`GO:0008284^biological_process^positive regulation of cell population proliferation`GO:0070374^biological_process^positive regulation of ERK1 and ERK2 cascade	GO:0070064^molecular_function^proline-rich region binding`GO:0071364^biological_process^cellular response to epidermal growth factor stimulus`GO:0007173^biological_process^epidermal growth factor receptor signaling pathway`GO:0051781^biological_process^positive regulation of cell division`GO:0008284^biological_process^positive regulation of cell population proliferation`GO:0070374^biological_process^positive regulation of ERK1 and ERK2 cascade	.	OALVG00000001830.1	GRB2-ASSOCIATED AND REGULATOR OF MAPK PROTEIN FAMILY MEMBER	
OG0027230	oasisia	GO:0031012^cellular_component^extracellular matrix`GO:0005615^cellular_component^extracellular space`GO:0042802^molecular_function^identical protein binding`GO:0004222^molecular_function^metalloendopeptidase activity`GO:0008233^molecular_function^peptidase activity`GO:0008270^molecular_function^zinc ion binding`GO:0071276^biological_process^cellular response to cadmium ion`GO:0034614^biological_process^cellular response to reactive oxygen species`GO:0071492^biological_process^cellular response to UV-A`GO:0030574^biological_process^collagen catabolic process`GO:0007566^biological_process^embryo implantation`GO:0035987^biological_process^endodermal cell differentiation`GO:0030198^biological_process^extracellular matrix organization`GO:2001258^biological_process^negative regulation of cation channel activity`GO:2001268^biological_process^negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway`GO:2000697^biological_process^negative regulation of epithelial cell differentiation involved in kidney development`GO:2001243^biological_process^negative regulation of intrinsic apoptotic signaling pathway`GO:0043388^biological_process^positive regulation of DNA binding`GO:0045742^biological_process^positive regulation of epidermal growth factor receptor signaling pathway`GO:0051549^biological_process^positive regulation of keratinocyte migration`GO:0001934^biological_process^positive regulation of protein phosphorylation`GO:1900122^biological_process^positive regulation of receptor binding`GO:0090200^biological_process^positive regulation of release of cytochrome c from mitochondria`GO:1904707^biological_process^positive regulation of vascular associated smooth muscle cell proliferation`GO:0006508^biological_process^proteolysis`GO:1904645^biological_process^response to amyloid-beta`GO:0001501^biological_process^skeletal system development	GO:0031012^cellular_component^extracellular matrix`GO:0005615^cellular_component^extracellular space`GO:0042802^molecular_function^identical protein binding`GO:0004222^molecular_function^metalloendopeptidase activity`GO:0008233^molecular_function^peptidase activity`GO:0008270^molecular_function^zinc ion binding`GO:0071276^biological_process^cellular response to cadmium ion`GO:0034614^biological_process^cellular response to reactive oxygen species`GO:0071492^biological_process^cellular response to UV-A`GO:0030574^biological_process^collagen catabolic process`GO:0007566^biological_process^embryo implantation`GO:0035987^biological_process^endodermal cell differentiation`GO:0030198^biological_process^extracellular matrix organization`GO:2001258^biological_process^negative regulation of cation channel activity`GO:2001268^biological_process^negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway`GO:2000697^biological_process^negative regulation of epithelial cell differentiation involved in kidney development`GO:2001243^biological_process^negative regulation of intrinsic apoptotic signaling pathway`GO:0043388^biological_process^positive regulation of DNA binding`GO:0045742^biological_process^positive regulation of epidermal growth factor receptor signaling pathway`GO:0051549^biological_process^positive regulation of keratinocyte migration`GO:0001934^biological_process^positive regulation of protein phosphorylation`GO:1900122^biological_process^positive regulation of receptor binding`GO:0090200^biological_process^positive regulation of release of cytochrome c from mitochondria`GO:1904707^biological_process^positive regulation of vascular associated smooth muscle cell proliferation`GO:0006508^biological_process^proteolysis`GO:1904645^biological_process^response to amyloid-beta`GO:0001501^biological_process^skeletal system development	.	OALVG00000016559.1	SEMINAL PLASMA PROTEIN	K01403
OG0027246	oasisia	.	.	.	OALVG00000028498.1	NO HIT
OG0027247	oasisia	.	.	.	OALVG00000028495.1	NO HIT
OG0027261	oasisia	.	.	.	OALVG00000024142.1	NO HIT
OG0027280	oasisia	GO:0005604^cellular_component^basement membrane`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005788^cellular_component^endoplasmic reticulum lumen`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0001527^cellular_component^microfibril`GO:0005509^molecular_function^calcium ion binding`GO:0030023^molecular_function^extracellular matrix constituent conferring elasticity`GO:0005201^molecular_function^extracellular matrix structural constituent`GO:0008201^molecular_function^heparin binding`GO:0005179^molecular_function^hormone activity`GO:0042802^molecular_function^identical protein binding`GO:0005178^molecular_function^integrin binding`GO:0044877^molecular_function^protein-containing complex binding`GO:0034199^biological_process^activation of protein kinase A activity`GO:0009653^biological_process^anatomical structure morphogenesis`GO:0043010^biological_process^camera-type eye development`GO:0033627^biological_process^cell adhesion mediated by integrin`GO:0044267^biological_process^cellular protein metabolic process`GO:1990314^biological_process^cellular response to insulin-like growth factor stimulus`GO:0071560^biological_process^cellular response to transforming growth factor beta stimulus`GO:0048048^biological_process^embryonic eye morphogenesis`GO:0030198^biological_process^extracellular matrix organization`GO:0042593^biological_process^glucose homeostasis`GO:0006006^biological_process^glucose metabolic process`GO:0007507^biological_process^heart development`GO:0001656^biological_process^metanephros development`GO:2001205^biological_process^negative regulation of osteoclast development`GO:0045671^biological_process^negative regulation of osteoclast differentiation`GO:0048050^biological_process^post-embryonic eye morphogenesis`GO:0043687^biological_process^post-translational protein modification`GO:0010737^biological_process^protein kinase A signaling`GO:0035582^biological_process^sequestering of BMP in extracellular matrix`GO:0035583^biological_process^sequestering of TGFbeta in extracellular matrix`GO:0001501^biological_process^skeletal system development	GO:0005604^cellular_component^basement membrane`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005788^cellular_component^endoplasmic reticulum lumen`GO:0031012^cellular_component^extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0001527^cellular_component^microfibril`GO:0005509^molecular_function^calcium ion binding`GO:0030023^molecular_function^extracellular matrix constituent conferring elasticity`GO:0005201^molecular_function^extracellular matrix structural constituent`GO:0008201^molecular_function^heparin binding`GO:0005179^molecular_function^hormone activity`GO:0042802^molecular_function^identical protein binding`GO:0005178^molecular_function^integrin binding`GO:0044877^molecular_function^protein-containing complex binding`GO:0034199^biological_process^activation of protein kinase A activity`GO:0009653^biological_process^anatomical structure morphogenesis`GO:0043010^biological_process^camera-type eye development`GO:0033627^biological_process^cell adhesion mediated by integrin`GO:0044267^biological_process^cellular protein metabolic process`GO:1990314^biological_process^cellular response to insulin-like growth factor stimulus`GO:0071560^biological_process^cellular response to transforming growth factor beta stimulus`GO:0048048^biological_process^embryonic eye morphogenesis`GO:0030198^biological_process^extracellular matrix organization`GO:0042593^biological_process^glucose homeostasis`GO:0006006^biological_process^glucose metabolic process`GO:0007507^biological_process^heart development`GO:0001656^biological_process^metanephros development`GO:2001205^biological_process^negative regulation of osteoclast development`GO:0045671^biological_process^negative regulation of osteoclast differentiation`GO:0048050^biological_process^post-embryonic eye morphogenesis`GO:0043687^biological_process^post-translational protein modification`GO:0010737^biological_process^protein kinase A signaling`GO:0035582^biological_process^sequestering of BMP in extracellular matrix`GO:0035583^biological_process^sequestering of TGFbeta in extracellular matrix`GO:0001501^biological_process^skeletal system development	GO:0005509^molecular_function^calcium ion binding	OALVG00000023696.1	FIBRILLIN 2B	
OG0027283	oasisia	.	.	.	OALVG00000024890.1	NO HIT
