OG0000043	oasisia	.	.	.	OALVG00000007688.1	NO HIT
OG0010759	oasisia	.	.	.	OALVG00000032114.1	NO HIT
OG0010759	oasisia	.	.	.	OALVG00000032116.1	CLATHRIN COAT ASSEMBLY PROTEIN AP180	
OG0010759	oasisia	.	.	.	OALVG00000032119.1	CLATHRIN COAT ASSEMBLY PROTEIN AP180	
OG0010759	oasisia	.	.	.	OALVG00000032121.1	CLATHRIN COAT ASSEMBLY PROTEIN AP180	K20044
OG0010759	oasisia	.	.	.	OALVG00000032123.1	CLATHRIN COAT ASSEMBLY PROTEIN AP180	
OG0010759	oasisia	.	.	.	OALVG00000032125.1	CLATHRIN COAT ASSEMBLY PROTEIN AP180	K20044
OG0010759	oasisia	GO:0005905^cellular_component^clathrin-coated pit`GO:0030136^cellular_component^clathrin-coated vesicle`GO:0098894^cellular_component^extrinsic component of presynaptic endocytic zone membrane`GO:0005886^cellular_component^plasma membrane`GO:0042734^cellular_component^presynaptic membrane`GO:0008021^cellular_component^synaptic vesicle`GO:0005545^molecular_function^1-phosphatidylinositol binding`GO:0032050^molecular_function^clathrin heavy chain binding`GO:0005546^molecular_function^phosphatidylinositol-4 5-bisphosphate binding`GO:0019901^molecular_function^protein kinase binding`GO:0000149^molecular_function^SNARE binding`GO:0048268^biological_process^clathrin coat assembly`GO:0072583^biological_process^clathrin-dependent endocytosis`GO:0006897^biological_process^endocytosis`GO:0015031^biological_process^protein transport`GO:2000369^biological_process^regulation of clathrin-dependent endocytosis`GO:0016185^biological_process^synaptic vesicle budding from presynaptic endocytic zone membrane`GO:0048488^biological_process^synaptic vesicle endocytosis`GO:0006900^biological_process^vesicle budding from membrane	GO:0005905^cellular_component^clathrin-coated pit`GO:0030136^cellular_component^clathrin-coated vesicle`GO:0098894^cellular_component^extrinsic component of presynaptic endocytic zone membrane`GO:0005886^cellular_component^plasma membrane`GO:0042734^cellular_component^presynaptic membrane`GO:0008021^cellular_component^synaptic vesicle`GO:0005545^molecular_function^1-phosphatidylinositol binding`GO:0032050^molecular_function^clathrin heavy chain binding`GO:0005546^molecular_function^phosphatidylinositol-4 5-bisphosphate binding`GO:0019901^molecular_function^protein kinase binding`GO:0000149^molecular_function^SNARE binding`GO:0048268^biological_process^clathrin coat assembly`GO:0072583^biological_process^clathrin-dependent endocytosis`GO:0006897^biological_process^endocytosis`GO:0015031^biological_process^protein transport`GO:2000369^biological_process^regulation of clathrin-dependent endocytosis`GO:0016185^biological_process^synaptic vesicle budding from presynaptic endocytic zone membrane`GO:0048488^biological_process^synaptic vesicle endocytosis`GO:0006900^biological_process^vesicle budding from membrane	.	OALVG00000032127.1	CLATHRIN COAT ASSEMBLY PROTEIN AP180	K20043
OG0010807	oasisia	.	.	.	OALVG00000000904.1	SUBFAMILY NOT NAMED	
OG0010807	oasisia	.	.	.	OALVG00000001473.1	SUBFAMILY NOT NAMED	
OG0010807	oasisia	.	.	.	OALVG00000009181.1	FAMILY NOT NAMED	
OG0010807	oasisia	GO:0070062^cellular_component^extracellular exosome`GO:0005615^cellular_component^extracellular space`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:1902807^biological_process^negative regulation of cell cycle G1/S phase transition`GO:0051782^biological_process^negative regulation of cell division	GO:0070062^cellular_component^extracellular exosome`GO:0005615^cellular_component^extracellular space`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:1902807^biological_process^negative regulation of cell cycle G1/S phase transition`GO:0051782^biological_process^negative regulation of cell division	.	OALVG00000010409.1	SUBFAMILY NOT NAMED	
OG0010807	oasisia	.	.	.	OALVG00000012104.1	FAMILY NOT NAMED	
OG0010807	oasisia	GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0046872^molecular_function^metal ion binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0043565^molecular_function^sequence-specific DNA binding`GO:0007049^biological_process^cell cycle`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0046872^molecular_function^metal ion binding`GO:0000978^molecular_function^RNA polymerase II cis-regulatory region sequence-specific DNA binding`GO:0043565^molecular_function^sequence-specific DNA binding`GO:0007049^biological_process^cell cycle`GO:0006357^biological_process^regulation of transcription by RNA polymerase II	GO:0003676^molecular_function^nucleic acid binding	OALVG00000012735.1	SUBFAMILY NOT NAMED	
OG0010807	oasisia	.	.	.	OALVG00000014059.1	SUBFAMILY NOT NAMED	
OG0010807	oasisia	.	.	.	OALVG00000016474.1	FAMILY NOT NAMED	
OG0010807	oasisia	.	.	.	OALVG00000016575.1	FAMILY NOT NAMED	
OG0010807	oasisia	.	.	.	OALVG00000018530.1	FAMILY NOT NAMED	
OG0010807	oasisia	.	.	.	OALVG00000020006.1	FAMILY NOT NAMED	
OG0010807	oasisia	.	.	.	OALVG00000021087.1	SUBFAMILY NOT NAMED	
OG0010807	oasisia	.	.	.	OALVG00000027270.1	SUBFAMILY NOT NAMED	
OG0010807	oasisia	.	.	.	OALVG00000028844.1	FAMILY NOT NAMED	
OG0010807	oasisia	.	.	.	OALVG00000030131.1	SUBFAMILY NOT NAMED	
OG0010807	oasisia	.	.	.	OALVG00000033621.1	FAMILY NOT NAMED	
OG0010807	oasisia	.	.	.	OALVG00000034193.1	SUBFAMILY NOT NAMED	
OG0010824	oasisia	GO:0016324^cellular_component^apical plasma membrane`GO:0031526^cellular_component^brush border membrane`GO:0005905^cellular_component^clathrin-coated pit`GO:0005829^cellular_component^cytosol`GO:0030139^cellular_component^endocytic vesicle`GO:0005783^cellular_component^endoplasmic reticulum`GO:0010008^cellular_component^endosome membrane`GO:0070062^cellular_component^extracellular exosome`GO:0031232^cellular_component^extrinsic component of external side of plasma membrane`GO:0005794^cellular_component^Golgi apparatus`GO:0043202^cellular_component^lysosomal lumen`GO:0005765^cellular_component^lysosomal membrane`GO:0016020^cellular_component^membrane`GO:0005886^cellular_component^plasma membrane`GO:0043235^cellular_component^receptor complex`GO:0005509^molecular_function^calcium ion binding`GO:0038024^molecular_function^cargo receptor activity`GO:0031419^molecular_function^cobalamin binding`GO:0042803^molecular_function^protein homodimerization activity`GO:0038023^molecular_function^signaling receptor activity`GO:0008203^biological_process^cholesterol metabolic process`GO:0009235^biological_process^cobalamin metabolic process`GO:0015889^biological_process^cobalamin transport`GO:0034384^biological_process^high-density lipoprotein particle clearance`GO:0042953^biological_process^lipoprotein transport`GO:0006898^biological_process^receptor-mediated endocytosis`GO:0009617^biological_process^response to bacterium`GO:0001894^biological_process^tissue homeostasis`GO:0042359^biological_process^vitamin D metabolic process	GO:0016324^cellular_component^apical plasma membrane`GO:0031526^cellular_component^brush border membrane`GO:0005905^cellular_component^clathrin-coated pit`GO:0005829^cellular_component^cytosol`GO:0030139^cellular_component^endocytic vesicle`GO:0005783^cellular_component^endoplasmic reticulum`GO:0010008^cellular_component^endosome membrane`GO:0070062^cellular_component^extracellular exosome`GO:0031232^cellular_component^extrinsic component of external side of plasma membrane`GO:0005794^cellular_component^Golgi apparatus`GO:0043202^cellular_component^lysosomal lumen`GO:0005765^cellular_component^lysosomal membrane`GO:0016020^cellular_component^membrane`GO:0005886^cellular_component^plasma membrane`GO:0043235^cellular_component^receptor complex`GO:0005509^molecular_function^calcium ion binding`GO:0038024^molecular_function^cargo receptor activity`GO:0031419^molecular_function^cobalamin binding`GO:0042803^molecular_function^protein homodimerization activity`GO:0038023^molecular_function^signaling receptor activity`GO:0008203^biological_process^cholesterol metabolic process`GO:0009235^biological_process^cobalamin metabolic process`GO:0015889^biological_process^cobalamin transport`GO:0034384^biological_process^high-density lipoprotein particle clearance`GO:0042953^biological_process^lipoprotein transport`GO:0006898^biological_process^receptor-mediated endocytosis`GO:0009617^biological_process^response to bacterium`GO:0001894^biological_process^tissue homeostasis`GO:0042359^biological_process^vitamin D metabolic process	.	OALVG00000004890.1	DORSAL-VENTRAL PATTERNING PROTEIN TOLLOID-RELATED-RELATED	K14616
OG0010824	oasisia	GO:0006033^biological_process^chitin localization`GO:0030198^biological_process^extracellular matrix organization	GO:0006033^biological_process^chitin localization`GO:0030198^biological_process^extracellular matrix organization	.	OALVG00000012916.1	OVOCHYMASE 1	K14616
OG0010824	oasisia	GO:0006033^biological_process^chitin localization`GO:0030198^biological_process^extracellular matrix organization	GO:0006033^biological_process^chitin localization`GO:0030198^biological_process^extracellular matrix organization	.	OALVG00000012917.1	OVOCHYMASE 1	K14616
OG0010827	oasisia	.	.	.	OALVG00000019213.1	NO HIT
OG0010828	oasisia	.	.	.	OALVG00000000817.1	SUBFAMILY NOT NAMED	
OG0010828	oasisia	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0005509^molecular_function^calcium ion binding	OALVG00000001303.1	DROSOPHILA CRUMBS HOMOLOG	
OG0010828	oasisia	.	.	.	OALVG00000003324.1	SUBFAMILY NOT NAMED	
OG0010828	oasisia	.	.	.	OALVG00000013159.1	SUBFAMILY NOT NAMED	
OG0010828	oasisia	.	.	.	OALVG00000014597.1	NO HIT
OG0010828	oasisia	GO:0005912^cellular_component^adherens junction`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0007157^biological_process^heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0046718^biological_process^viral entry into host cell	GO:0005912^cellular_component^adherens junction`GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0007157^biological_process^heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules`GO:0007156^biological_process^homophilic cell adhesion via plasma membrane adhesion molecules`GO:0046718^biological_process^viral entry into host cell	.	OALVG00000024005.1	SUBFAMILY NOT NAMED	
OG0010828	oasisia	.	.	.	OALVG00000029578.1	SUBFAMILY NOT NAMED	
OG0010828	oasisia	.	.	.	OALVG00000032133.1	SUBFAMILY NOT NAMED	
OG0010828	oasisia	.	.	.	OALVG00000034624.1	SUBFAMILY NOT NAMED	
OG0010838	oasisia	.	.	.	OALVG00000006904.1	NO HIT
OG0010838	oasisia	.	.	GO:0005515^molecular_function^protein binding`GO:0007165^biological_process^signal transduction	OALVG00000011283.1	SI:DKEYP-97B10.3	
OG0010838	oasisia	.	.	GO:0005515^molecular_function^protein binding`GO:0007165^biological_process^signal transduction	OALVG00000011284.1	SI:DKEYP-97B10.3	
OG0010838	oasisia	.	.	.	OALVG00000011296.1	NACHT LRR AND CARD DOMAINS-CONTAINING	
OG0010838	oasisia	.	.	GO:0005515^molecular_function^protein binding`GO:0007165^biological_process^signal transduction	OALVG00000011315.1	YNEIN REGULATORY COMPLEX SUBUNIT 5	
OG0010838	oasisia	.	.	.	OALVG00000011318.1	FAS-ASSOCIATING DEATH DOMAIN-CONTAINING PROTEIN FADD	
OG0010838	oasisia	.	.	GO:0005515^molecular_function^protein binding	OALVG00000011911.1	FAS-ASSOCIATING DEATH DOMAIN-CONTAINING PROTEIN FADD	
OG0010838	oasisia	GO:0005576^cellular_component^extracellular region`GO:0007218^biological_process^neuropeptide signaling pathway	GO:0005576^cellular_component^extracellular region`GO:0007218^biological_process^neuropeptide signaling pathway	.	OALVG00000013548.1	THISBE	K10955
OG0010838	oasisia	.	.	GO:0005515^molecular_function^protein binding`GO:0007165^biological_process^signal transduction	OALVG00000014750.1	FAS-ASSOCIATING DEATH DOMAIN-CONTAINING PROTEIN FADD	
OG0010838	oasisia	.	.	GO:0005515^molecular_function^protein binding`GO:0007165^biological_process^signal transduction	OALVG00000017174.1	SI:DKEYP-97B10.3	
OG0010838	oasisia	.	.	GO:0005515^molecular_function^protein binding`GO:0007165^biological_process^signal transduction	OALVG00000017365.1	SI:DKEYP-97B10.3	
OG0010838	oasisia	GO:0030425^cellular_component^dendrite`GO:0005634^cellular_component^nucleus`GO:0048471^cellular_component^perinuclear region of cytoplasm`GO:0005886^cellular_component^plasma membrane`GO:0045211^cellular_component^postsynaptic membrane	GO:0030425^cellular_component^dendrite`GO:0005634^cellular_component^nucleus`GO:0048471^cellular_component^perinuclear region of cytoplasm`GO:0005886^cellular_component^plasma membrane`GO:0045211^cellular_component^postsynaptic membrane	GO:0005515^molecular_function^protein binding`GO:0007165^biological_process^signal transduction	OALVG00000024824.1	SUBFAMILY NOT NAMED	
OG0010838	oasisia	.	.	.	OALVG00000028127.1	FILAMENT-LIKE PLANT PROTEIN 7	
OG0010838	oasisia	.	.	GO:0005515^molecular_function^protein binding	OALVG00000028128.1	PRAME FAMILY MEMBER 17-RELATED	
OG0010838	oasisia	GO:0005737^cellular_component^cytoplasm`GO:0031965^cellular_component^nuclear membrane`GO:0036126^cellular_component^sperm flagellum`GO:0030031^biological_process^cell projection assembly`GO:0030317^biological_process^flagellated sperm motility`GO:2000059^biological_process^negative regulation of ubiquitin-dependent protein catabolic process	GO:0005737^cellular_component^cytoplasm`GO:0031965^cellular_component^nuclear membrane`GO:0036126^cellular_component^sperm flagellum`GO:0030031^biological_process^cell projection assembly`GO:0030317^biological_process^flagellated sperm motility`GO:2000059^biological_process^negative regulation of ubiquitin-dependent protein catabolic process	.	OALVG00000031974.1	FAMILY NOT NAMED	
OG0010838	oasisia	.	.	.	OALVG00000031975.1	NACHT LRR AND PYD DOMAINS-CONTAINING PROTEIN 12	
OG0010883	oasisia	GO:0005739^cellular_component^mitochondrion`GO:0051537^molecular_function^2 iron 2 sulfur cluster binding`GO:0046872^molecular_function^metal ion binding`GO:0106034^biological_process^protein maturation by [2Fe-2S] cluster transfer	GO:0005739^cellular_component^mitochondrion`GO:0051537^molecular_function^2 iron 2 sulfur cluster binding`GO:0046872^molecular_function^metal ion binding`GO:0106034^biological_process^protein maturation by [2Fe-2S] cluster transfer	GO:0051537^molecular_function^2 iron 2 sulfur cluster binding`GO:0043231^cellular_component^intracellular membrane-bounded organelle	OALVG00000023767.1	CDGSH IRON SULFUR DOMAIN PROTEIN HOMOLOG	K23886
OG0010885	oasisia	GO:0009986^cellular_component^cell surface`GO:0005615^cellular_component^extracellular space`GO:0005886^cellular_component^plasma membrane`GO:0005509^molecular_function^calcium ion binding`GO:0042802^molecular_function^identical protein binding`GO:0045880^biological_process^positive regulation of smoothened signaling pathway	GO:0009986^cellular_component^cell surface`GO:0005615^cellular_component^extracellular space`GO:0005886^cellular_component^plasma membrane`GO:0005509^molecular_function^calcium ion binding`GO:0042802^molecular_function^identical protein binding`GO:0045880^biological_process^positive regulation of smoothened signaling pathway	.	OALVG00000011904.1	GENE 9195-RELATED	
OG0010944	oasisia	.	.	.	OALVG00000012629.1	TETRATRICOPEPTIDE REPEAT PROTEIN 6	
OG0010965	oasisia	.	.	.	OALVG00000016059.1	NO HIT
OG0010965	oasisia	.	.	.	OALVG00000019814.1	E3 UBIQUITIN-PROTEIN LIGASE SHPRH FAMILY MEMBER	
OG0010969	oasisia	GO:0016324^cellular_component^apical plasma membrane`GO:0031526^cellular_component^brush border membrane`GO:0009986^cellular_component^cell surface`GO:0005887^cellular_component^integral component of plasma membrane`GO:0046581^cellular_component^intercellular canaliculus`GO:0016020^cellular_component^membrane`GO:0005524^molecular_function^ATP binding`GO:0042626^molecular_function^ATPase-coupled transmembrane transporter activity`GO:0008559^molecular_function^ATPase-coupled xenobiotic transmembrane transporter activity`GO:0008514^molecular_function^organic anion transmembrane transporter activity`GO:0019904^molecular_function^protein domain specific binding`GO:0042910^molecular_function^xenobiotic transmembrane transporter activity`GO:0016999^biological_process^antibiotic metabolic process`GO:1901086^biological_process^benzylpenicillin metabolic process`GO:0015721^biological_process^bile acid and bile salt transport`GO:0038183^biological_process^bile acid signaling pathway`GO:0015722^biological_process^canalicular bile acid transport`GO:0030644^biological_process^cellular chloride ion homeostasis`GO:0071549^biological_process^cellular response to dexamethasone stimulus`GO:0035690^biological_process^cellular response to drug`GO:0071347^biological_process^cellular response to interleukin-1`GO:0071354^biological_process^cellular response to interleukin-6`GO:0071222^biological_process^cellular response to lipopolysaccharide`GO:0071356^biological_process^cellular response to tumor necrosis factor`GO:0050787^biological_process^detoxification of mercury ion`GO:0046618^biological_process^drug export`GO:0006855^biological_process^drug transmembrane transport`GO:0007565^biological_process^female pregnancy`GO:0006954^biological_process^inflammatory response`GO:0071716^biological_process^leukotriene transport`GO:0015694^biological_process^mercury ion transport`GO:0010629^biological_process^negative regulation of gene expression`GO:0015711^biological_process^organic anion transport`GO:0015732^biological_process^prostaglandin transport`GO:0120188^biological_process^regulation of bile acid secretion`GO:1904486^biological_process^response to 17alpha-ethynylestradiol`GO:0097327^biological_process^response to antineoplastic agent`GO:0046685^biological_process^response to arsenic-containing substance`GO:0042493^biological_process^response to drug`GO:0032355^biological_process^response to estradiol`GO:0043627^biological_process^response to estrogen`GO:0033762^biological_process^response to glucagon`GO:0009408^biological_process^response to heat`GO:0031427^biological_process^response to methotrexate`GO:0006979^biological_process^response to oxidative stress`GO:0070327^biological_process^thyroid hormone transport`GO:0070633^biological_process^transepithelial transport`GO:0055085^biological_process^transmembrane transport`GO:0042178^biological_process^xenobiotic catabolic process`GO:1990961^biological_process^xenobiotic detoxification by transmembrane export across the plasma membrane`GO:1990962^biological_process^xenobiotic transport across blood-brain barrier	GO:0016324^cellular_component^apical plasma membrane`GO:0031526^cellular_component^brush border membrane`GO:0009986^cellular_component^cell surface`GO:0005887^cellular_component^integral component of plasma membrane`GO:0046581^cellular_component^intercellular canaliculus`GO:0016020^cellular_component^membrane`GO:0005524^molecular_function^ATP binding`GO:0042626^molecular_function^ATPase-coupled transmembrane transporter activity`GO:0008559^molecular_function^ATPase-coupled xenobiotic transmembrane transporter activity`GO:0008514^molecular_function^organic anion transmembrane transporter activity`GO:0019904^molecular_function^protein domain specific binding`GO:0042910^molecular_function^xenobiotic transmembrane transporter activity`GO:0016999^biological_process^antibiotic metabolic process`GO:1901086^biological_process^benzylpenicillin metabolic process`GO:0015721^biological_process^bile acid and bile salt transport`GO:0038183^biological_process^bile acid signaling pathway`GO:0015722^biological_process^canalicular bile acid transport`GO:0030644^biological_process^cellular chloride ion homeostasis`GO:0071549^biological_process^cellular response to dexamethasone stimulus`GO:0035690^biological_process^cellular response to drug`GO:0071347^biological_process^cellular response to interleukin-1`GO:0071354^biological_process^cellular response to interleukin-6`GO:0071222^biological_process^cellular response to lipopolysaccharide`GO:0071356^biological_process^cellular response to tumor necrosis factor`GO:0050787^biological_process^detoxification of mercury ion`GO:0046618^biological_process^drug export`GO:0006855^biological_process^drug transmembrane transport`GO:0007565^biological_process^female pregnancy`GO:0006954^biological_process^inflammatory response`GO:0071716^biological_process^leukotriene transport`GO:0015694^biological_process^mercury ion transport`GO:0010629^biological_process^negative regulation of gene expression`GO:0015711^biological_process^organic anion transport`GO:0015732^biological_process^prostaglandin transport`GO:0120188^biological_process^regulation of bile acid secretion`GO:1904486^biological_process^response to 17alpha-ethynylestradiol`GO:0097327^biological_process^response to antineoplastic agent`GO:0046685^biological_process^response to arsenic-containing substance`GO:0042493^biological_process^response to drug`GO:0032355^biological_process^response to estradiol`GO:0043627^biological_process^response to estrogen`GO:0033762^biological_process^response to glucagon`GO:0009408^biological_process^response to heat`GO:0031427^biological_process^response to methotrexate`GO:0006979^biological_process^response to oxidative stress`GO:0070327^biological_process^thyroid hormone transport`GO:0070633^biological_process^transepithelial transport`GO:0055085^biological_process^transmembrane transport`GO:0042178^biological_process^xenobiotic catabolic process`GO:1990961^biological_process^xenobiotic detoxification by transmembrane export across the plasma membrane`GO:1990962^biological_process^xenobiotic transport across blood-brain barrier	GO:0005524^molecular_function^ATP binding`GO:0016887^molecular_function^ATPase activity	OALVG00000034704.1	CANALICULAR MULTISPECIFIC ORGANIC ANION TRANSPORTER 2	K05665
OG0011049	oasisia	.	.	.	OALVG00000019467.1	NO HIT
OG0011064	oasisia	GO:0005576^cellular_component^extracellular region`GO:0031091^cellular_component^platelet alpha granule`GO:0005507^molecular_function^copper ion binding`GO:0008015^biological_process^blood circulation`GO:0007596^biological_process^blood coagulation	GO:0005576^cellular_component^extracellular region`GO:0031091^cellular_component^platelet alpha granule`GO:0005507^molecular_function^copper ion binding`GO:0008015^biological_process^blood circulation`GO:0007596^biological_process^blood coagulation	.	OALVG00000002643.1	FAMILY NOT NAMED	
OG0011131	oasisia	GO:0016324^cellular_component^apical plasma membrane`GO:0009986^cellular_component^cell surface`GO:0098591^cellular_component^external side of apical plasma membrane`GO:0070062^cellular_component^extracellular exosome`GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0005886^cellular_component^plasma membrane`GO:0005524^molecular_function^ATP binding`GO:0016887^molecular_function^ATPase activity`GO:0042626^molecular_function^ATPase-coupled transmembrane transporter activity`GO:0008559^molecular_function^ATPase-coupled xenobiotic transmembrane transporter activity`GO:0099038^molecular_function^ceramide floppase activity`GO:0015562^molecular_function^efflux transmembrane transporter activity`GO:0140328^molecular_function^floppase activity`GO:0090554^molecular_function^phosphatidylcholine floppase activity`GO:0090555^molecular_function^phosphatidylethanolamine flippase activity`GO:0005215^molecular_function^transporter activity`GO:0031625^molecular_function^ubiquitin protein ligase binding`GO:0042910^molecular_function^xenobiotic transmembrane transporter activity`GO:0099040^biological_process^ceramide translocation`GO:0140115^biological_process^export across plasma membrane`GO:0000086^biological_process^G2/M transition of mitotic cell cycle`GO:0045332^biological_process^phospholipid translocation`GO:1901529^biological_process^positive regulation of anion channel activity`GO:2001225^biological_process^regulation of chloride transport`GO:0047484^biological_process^regulation of response to osmotic stress`GO:0042493^biological_process^response to drug`GO:0072089^biological_process^stem cell proliferation`GO:0070633^biological_process^transepithelial transport`GO:0055085^biological_process^transmembrane transport`GO:0150104^biological_process^transport across blood-brain barrier`GO:1990962^biological_process^xenobiotic transport across blood-brain barrier	GO:0016324^cellular_component^apical plasma membrane`GO:0009986^cellular_component^cell surface`GO:0098591^cellular_component^external side of apical plasma membrane`GO:0070062^cellular_component^extracellular exosome`GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0005886^cellular_component^plasma membrane`GO:0005524^molecular_function^ATP binding`GO:0016887^molecular_function^ATPase activity`GO:0042626^molecular_function^ATPase-coupled transmembrane transporter activity`GO:0008559^molecular_function^ATPase-coupled xenobiotic transmembrane transporter activity`GO:0099038^molecular_function^ceramide floppase activity`GO:0015562^molecular_function^efflux transmembrane transporter activity`GO:0140328^molecular_function^floppase activity`GO:0090554^molecular_function^phosphatidylcholine floppase activity`GO:0090555^molecular_function^phosphatidylethanolamine flippase activity`GO:0005215^molecular_function^transporter activity`GO:0031625^molecular_function^ubiquitin protein ligase binding`GO:0042910^molecular_function^xenobiotic transmembrane transporter activity`GO:0099040^biological_process^ceramide translocation`GO:0140115^biological_process^export across plasma membrane`GO:0000086^biological_process^G2/M transition of mitotic cell cycle`GO:0045332^biological_process^phospholipid translocation`GO:1901529^biological_process^positive regulation of anion channel activity`GO:2001225^biological_process^regulation of chloride transport`GO:0047484^biological_process^regulation of response to osmotic stress`GO:0042493^biological_process^response to drug`GO:0072089^biological_process^stem cell proliferation`GO:0070633^biological_process^transepithelial transport`GO:0055085^biological_process^transmembrane transport`GO:0150104^biological_process^transport across blood-brain barrier`GO:1990962^biological_process^xenobiotic transport across blood-brain barrier	GO:0005524^molecular_function^ATP binding`GO:0042626^molecular_function^ATPase-coupled transmembrane transporter activity`GO:0055085^biological_process^transmembrane transport`GO:0016021^cellular_component^integral component of membrane	OALVG00000002898.1	ATP-BINDING CASSETTE SUB-FAMILY B (MDR/TAP) MEMBER 5	K05658
OG0011131	oasisia	GO:0016324^cellular_component^apical plasma membrane`GO:0016021^cellular_component^integral component of membrane`GO:0046581^cellular_component^intercellular canaliculus`GO:0005524^molecular_function^ATP binding`GO:0016887^molecular_function^ATPase activity`GO:0008559^molecular_function^ATPase-coupled xenobiotic transmembrane transporter activity`GO:0099038^molecular_function^ceramide floppase activity`GO:0015562^molecular_function^efflux transmembrane transporter activity`GO:0140328^molecular_function^floppase activity`GO:0090554^molecular_function^phosphatidylcholine floppase activity`GO:0090555^molecular_function^phosphatidylethanolamine flippase activity`GO:0045332^biological_process^phospholipid translocation`GO:1990961^biological_process^xenobiotic detoxification by transmembrane export across the plasma membrane`GO:1990962^biological_process^xenobiotic transport across blood-brain barrier	GO:0016324^cellular_component^apical plasma membrane`GO:0016021^cellular_component^integral component of membrane`GO:0046581^cellular_component^intercellular canaliculus`GO:0005524^molecular_function^ATP binding`GO:0016887^molecular_function^ATPase activity`GO:0008559^molecular_function^ATPase-coupled xenobiotic transmembrane transporter activity`GO:0099038^molecular_function^ceramide floppase activity`GO:0015562^molecular_function^efflux transmembrane transporter activity`GO:0140328^molecular_function^floppase activity`GO:0090554^molecular_function^phosphatidylcholine floppase activity`GO:0090555^molecular_function^phosphatidylethanolamine flippase activity`GO:0045332^biological_process^phospholipid translocation`GO:1990961^biological_process^xenobiotic detoxification by transmembrane export across the plasma membrane`GO:1990962^biological_process^xenobiotic transport across blood-brain barrier	GO:0005524^molecular_function^ATP binding`GO:0042626^molecular_function^ATPase-coupled transmembrane transporter activity`GO:0055085^biological_process^transmembrane transport`GO:0016021^cellular_component^integral component of membrane`GO:0016887^molecular_function^ATPase activity	OALVG00000013864.1	ATP-BINDING CASSETTE SUB-FAMILY B (MDR/TAP) MEMBER 5	K05658
