Orthogroup	Species	GO_term1	GO_term2	GO_term3	gene_ID	Panther_annotation	KEGG_number
OG0000184	riftia	GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	.	FUN_014089-T1	LOC100135371 PROTEIN	
OG0000184	riftia	GO:0042995^cellular_component^cell projection`GO:0016021^cellular_component^integral component of membrane`GO:0001891^cellular_component^phagocytic cup`GO:0005886^cellular_component^plasma membrane`GO:0001849^molecular_function^complement component C1q complex binding`GO:0005112^molecular_function^Notch binding`GO:0005044^molecular_function^scavenger receptor activity`GO:0043277^biological_process^apoptotic cell clearance`GO:1902742^biological_process^apoptotic process involved in development`GO:0043652^biological_process^engulfment of apoptotic cell`GO:0034109^biological_process^homotypic cell-cell adhesion`GO:0055001^biological_process^muscle cell development`GO:0033002^biological_process^muscle cell proliferation`GO:0048627^biological_process^myoblast development`GO:0051451^biological_process^myoblast migration`GO:0022409^biological_process^positive regulation of cell-cell adhesion`GO:2000288^biological_process^positive regulation of myoblast proliferation`GO:0043654^biological_process^recognition of apoptotic cell`GO:0051147^biological_process^regulation of muscle cell differentiation`GO:0048641^biological_process^regulation of skeletal muscle tissue development`GO:0014719^biological_process^skeletal muscle satellite cell activation`GO:0014816^biological_process^skeletal muscle satellite cell differentiation`GO:0014841^biological_process^skeletal muscle satellite cell proliferation	GO:0042995^cellular_component^cell projection`GO:0016021^cellular_component^integral component of membrane`GO:0001891^cellular_component^phagocytic cup`GO:0005886^cellular_component^plasma membrane`GO:0001849^molecular_function^complement component C1q complex binding`GO:0005112^molecular_function^Notch binding`GO:0005044^molecular_function^scavenger receptor activity`GO:0043277^biological_process^apoptotic cell clearance`GO:1902742^biological_process^apoptotic process involved in development`GO:0043652^biological_process^engulfment of apoptotic cell`GO:0034109^biological_process^homotypic cell-cell adhesion`GO:0055001^biological_process^muscle cell development`GO:0033002^biological_process^muscle cell proliferation`GO:0048627^biological_process^myoblast development`GO:0051451^biological_process^myoblast migration`GO:0022409^biological_process^positive regulation of cell-cell adhesion`GO:2000288^biological_process^positive regulation of myoblast proliferation`GO:0043654^biological_process^recognition of apoptotic cell`GO:0051147^biological_process^regulation of muscle cell differentiation`GO:0048641^biological_process^regulation of skeletal muscle tissue development`GO:0014719^biological_process^skeletal muscle satellite cell activation`GO:0014816^biological_process^skeletal muscle satellite cell differentiation`GO:0014841^biological_process^skeletal muscle satellite cell proliferation	.	FUN_015488-T1	DELTA AND NOTCH-LIKE EPIDERMAL GROWTH FACTOR-RELATED RECEPTOR ISOFORM X1	K06776
OG0000184	riftia	.	.	.	FUN_015643-T1	FAMILY NOT NAMED	
OG0000184	riftia	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	.	FUN_016295-T1	FAMILY NOT NAMED	
OG0000184	riftia	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	.	FUN_016311-T1	FAMILY NOT NAMED	K06776
OG0000184	riftia	GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding	GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding	.	FUN_017277-T1	MULTIPLE EPIDERMAL GROWTH FACTOR-LIKE DOMAINS PROTEIN	K06776
OG0000184	riftia	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0005112^molecular_function^Notch binding`GO:0043277^biological_process^apoptotic cell clearance`GO:0007155^biological_process^cell adhesion`GO:0014719^biological_process^skeletal muscle satellite cell activation`GO:0014816^biological_process^skeletal muscle satellite cell differentiation`GO:0014841^biological_process^skeletal muscle satellite cell proliferation	GO:0016021^cellular_component^integral component of membrane`GO:0005886^cellular_component^plasma membrane`GO:0005112^molecular_function^Notch binding`GO:0043277^biological_process^apoptotic cell clearance`GO:0007155^biological_process^cell adhesion`GO:0014719^biological_process^skeletal muscle satellite cell activation`GO:0014816^biological_process^skeletal muscle satellite cell differentiation`GO:0014841^biological_process^skeletal muscle satellite cell proliferation	GO:0005515^molecular_function^protein binding	FUN_020009-T1	SI:CABZ01040626.2-RELATED	K06776
OG0000184	riftia	.	.	.	FUN_023047-T1	FAMILY NOT NAMED	
OG0000184	riftia	GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	.	FUN_023160-T1	SI:CABZ01040626.2-RELATED	
OG0000184	riftia	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	.	FUN_024800-T1	FAMILY NOT NAMED	
OG0000184	riftia	.	.	.	FUN_024984-T1	SI:CABZ01040626.2-RELATED	K06776
OG0000184	riftia	GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	.	FUN_025624-T1	SI:CABZ01040626.2-RELATED	
OG0000184	riftia	.	.	.	FUN_027859-T1	NO HIT
OG0000184	riftia	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	.	FUN_031220-T1	FAMILY NOT NAMED	
OG0000184	riftia	GO:0005925^cellular_component^focal adhesion`GO:0099699^cellular_component^integral component of synaptic membrane`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0005886^cellular_component^plasma membrane`GO:0043235^cellular_component^receptor complex`GO:0098685^cellular_component^Schaffer collateral - CA1 synapse`GO:0004725^molecular_function^protein tyrosine phosphatase activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0008286^biological_process^insulin receptor signaling pathway`GO:0050804^biological_process^modulation of chemical synaptic transmission`GO:0048709^biological_process^oligodendrocyte differentiation`GO:0048714^biological_process^positive regulation of oligodendrocyte differentiation`GO:0006470^biological_process^protein dephosphorylation`GO:0006468^biological_process^protein phosphorylation	GO:0005925^cellular_component^focal adhesion`GO:0099699^cellular_component^integral component of synaptic membrane`GO:0043231^cellular_component^intracellular membrane-bounded organelle`GO:0005886^cellular_component^plasma membrane`GO:0043235^cellular_component^receptor complex`GO:0098685^cellular_component^Schaffer collateral - CA1 synapse`GO:0004725^molecular_function^protein tyrosine phosphatase activity`GO:0044877^molecular_function^protein-containing complex binding`GO:0008286^biological_process^insulin receptor signaling pathway`GO:0050804^biological_process^modulation of chemical synaptic transmission`GO:0048709^biological_process^oligodendrocyte differentiation`GO:0048714^biological_process^positive regulation of oligodendrocyte differentiation`GO:0006470^biological_process^protein dephosphorylation`GO:0006468^biological_process^protein phosphorylation	GO:0004725^molecular_function^protein tyrosine phosphatase activity`GO:0006470^biological_process^protein dephosphorylation	FUN_031528-T1	RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASE	K06776
OG0000184	riftia	GO:0042995^cellular_component^cell projection`GO:0016021^cellular_component^integral component of membrane`GO:0001891^cellular_component^phagocytic cup`GO:0005886^cellular_component^plasma membrane`GO:0001849^molecular_function^complement component C1q complex binding`GO:0005112^molecular_function^Notch binding`GO:0005044^molecular_function^scavenger receptor activity`GO:0043277^biological_process^apoptotic cell clearance`GO:1902742^biological_process^apoptotic process involved in development`GO:0043652^biological_process^engulfment of apoptotic cell`GO:0034109^biological_process^homotypic cell-cell adhesion`GO:0055001^biological_process^muscle cell development`GO:0033002^biological_process^muscle cell proliferation`GO:0048627^biological_process^myoblast development`GO:0051451^biological_process^myoblast migration`GO:0022409^biological_process^positive regulation of cell-cell adhesion`GO:2000288^biological_process^positive regulation of myoblast proliferation`GO:0043654^biological_process^recognition of apoptotic cell`GO:0051147^biological_process^regulation of muscle cell differentiation`GO:0048641^biological_process^regulation of skeletal muscle tissue development`GO:0014719^biological_process^skeletal muscle satellite cell activation`GO:0014816^biological_process^skeletal muscle satellite cell differentiation`GO:0014841^biological_process^skeletal muscle satellite cell proliferation	GO:0042995^cellular_component^cell projection`GO:0016021^cellular_component^integral component of membrane`GO:0001891^cellular_component^phagocytic cup`GO:0005886^cellular_component^plasma membrane`GO:0001849^molecular_function^complement component C1q complex binding`GO:0005112^molecular_function^Notch binding`GO:0005044^molecular_function^scavenger receptor activity`GO:0043277^biological_process^apoptotic cell clearance`GO:1902742^biological_process^apoptotic process involved in development`GO:0043652^biological_process^engulfment of apoptotic cell`GO:0034109^biological_process^homotypic cell-cell adhesion`GO:0055001^biological_process^muscle cell development`GO:0033002^biological_process^muscle cell proliferation`GO:0048627^biological_process^myoblast development`GO:0051451^biological_process^myoblast migration`GO:0022409^biological_process^positive regulation of cell-cell adhesion`GO:2000288^biological_process^positive regulation of myoblast proliferation`GO:0043654^biological_process^recognition of apoptotic cell`GO:0051147^biological_process^regulation of muscle cell differentiation`GO:0048641^biological_process^regulation of skeletal muscle tissue development`GO:0014719^biological_process^skeletal muscle satellite cell activation`GO:0014816^biological_process^skeletal muscle satellite cell differentiation`GO:0014841^biological_process^skeletal muscle satellite cell proliferation	.	FUN_031531-T1	FAMILY NOT NAMED	K13297
OG0000184	riftia	GO:0016323^cellular_component^basolateral plasma membrane`GO:0016021^cellular_component^integral component of membrane`GO:0034109^biological_process^homotypic cell-cell adhesion`GO:0010842^biological_process^retina layer formation	GO:0016323^cellular_component^basolateral plasma membrane`GO:0016021^cellular_component^integral component of membrane`GO:0034109^biological_process^homotypic cell-cell adhesion`GO:0010842^biological_process^retina layer formation	.	FUN_031851-T1	MULTIPLE EPIDERMAL GROWTH FACTOR-LIKE DOMAINS PROTEIN	K13297
OG0000184	riftia	.	.	.	FUN_031852-T1	FAMILY NOT NAMED	
OG0000184	riftia	GO:0042995^cellular_component^cell projection`GO:0016021^cellular_component^integral component of membrane`GO:0001891^cellular_component^phagocytic cup`GO:0005886^cellular_component^plasma membrane`GO:0001849^molecular_function^complement component C1q complex binding`GO:0005112^molecular_function^Notch binding`GO:0005044^molecular_function^scavenger receptor activity`GO:0043277^biological_process^apoptotic cell clearance`GO:1902742^biological_process^apoptotic process involved in development`GO:0043652^biological_process^engulfment of apoptotic cell`GO:0034109^biological_process^homotypic cell-cell adhesion`GO:0055001^biological_process^muscle cell development`GO:0033002^biological_process^muscle cell proliferation`GO:0048627^biological_process^myoblast development`GO:0051451^biological_process^myoblast migration`GO:0022409^biological_process^positive regulation of cell-cell adhesion`GO:2000288^biological_process^positive regulation of myoblast proliferation`GO:0043654^biological_process^recognition of apoptotic cell`GO:0051147^biological_process^regulation of muscle cell differentiation`GO:0048641^biological_process^regulation of skeletal muscle tissue development`GO:0014719^biological_process^skeletal muscle satellite cell activation`GO:0014816^biological_process^skeletal muscle satellite cell differentiation`GO:0014841^biological_process^skeletal muscle satellite cell proliferation	GO:0042995^cellular_component^cell projection`GO:0016021^cellular_component^integral component of membrane`GO:0001891^cellular_component^phagocytic cup`GO:0005886^cellular_component^plasma membrane`GO:0001849^molecular_function^complement component C1q complex binding`GO:0005112^molecular_function^Notch binding`GO:0005044^molecular_function^scavenger receptor activity`GO:0043277^biological_process^apoptotic cell clearance`GO:1902742^biological_process^apoptotic process involved in development`GO:0043652^biological_process^engulfment of apoptotic cell`GO:0034109^biological_process^homotypic cell-cell adhesion`GO:0055001^biological_process^muscle cell development`GO:0033002^biological_process^muscle cell proliferation`GO:0048627^biological_process^myoblast development`GO:0051451^biological_process^myoblast migration`GO:0022409^biological_process^positive regulation of cell-cell adhesion`GO:2000288^biological_process^positive regulation of myoblast proliferation`GO:0043654^biological_process^recognition of apoptotic cell`GO:0051147^biological_process^regulation of muscle cell differentiation`GO:0048641^biological_process^regulation of skeletal muscle tissue development`GO:0014719^biological_process^skeletal muscle satellite cell activation`GO:0014816^biological_process^skeletal muscle satellite cell differentiation`GO:0014841^biological_process^skeletal muscle satellite cell proliferation	.	FUN_031853-T1	MULTIPLE EPIDERMAL GROWTH FACTOR-LIKE DOMAINS PROTEIN	K13297
OG0000184	riftia	GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding	GO:0005576^cellular_component^extracellular region`GO:0005509^molecular_function^calcium ion binding	.	FUN_032419-T1	MULTIPLE EPIDERMAL GROWTH FACTOR-LIKE DOMAINS PROTEIN	K06776
OG0000184	riftia	.	.	.	FUN_034657-T1	FAMILY NOT NAMED	K06776
OG0000184	riftia	GO:0005737^cellular_component^cytoplasm`GO:0005615^cellular_component^extracellular space`GO:0005773^cellular_component^vacuole`GO:0019899^molecular_function^enzyme binding`GO:0030971^molecular_function^receptor tyrosine kinase binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0071456^biological_process^cellular response to hypoxia`GO:0007566^biological_process^embryo implantation`GO:0030317^biological_process^flagellated sperm motility`GO:0035978^biological_process^histone H2A-S139 phosphorylation`GO:0060763^biological_process^mammary duct terminal end bud growth`GO:0030879^biological_process^mammary gland development`GO:1904036^biological_process^negative regulation of epithelial cell apoptotic process`GO:0045721^biological_process^negative regulation of gluconeogenesis`GO:0010628^biological_process^positive regulation of gene expression`GO:0033601^biological_process^positive regulation of mammary gland epithelial cell proliferation`GO:2000479^biological_process^regulation of cAMP-dependent protein kinase activity`GO:0010758^biological_process^regulation of macrophage chemotaxis`GO:0046425^biological_process^regulation of receptor signaling pathway via JAK-STAT`GO:0007283^biological_process^spermatogenesis	GO:0005737^cellular_component^cytoplasm`GO:0005615^cellular_component^extracellular space`GO:0005773^cellular_component^vacuole`GO:0019899^molecular_function^enzyme binding`GO:0030971^molecular_function^receptor tyrosine kinase binding`GO:0004252^molecular_function^serine-type endopeptidase activity`GO:0071456^biological_process^cellular response to hypoxia`GO:0007566^biological_process^embryo implantation`GO:0030317^biological_process^flagellated sperm motility`GO:0035978^biological_process^histone H2A-S139 phosphorylation`GO:0060763^biological_process^mammary duct terminal end bud growth`GO:0030879^biological_process^mammary gland development`GO:1904036^biological_process^negative regulation of epithelial cell apoptotic process`GO:0045721^biological_process^negative regulation of gluconeogenesis`GO:0010628^biological_process^positive regulation of gene expression`GO:0033601^biological_process^positive regulation of mammary gland epithelial cell proliferation`GO:2000479^biological_process^regulation of cAMP-dependent protein kinase activity`GO:0010758^biological_process^regulation of macrophage chemotaxis`GO:0046425^biological_process^regulation of receptor signaling pathway via JAK-STAT`GO:0007283^biological_process^spermatogenesis	.	FUN_034797-T1	PENTRAXIN	K06776
OG0000184	riftia	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	.	FUN_037682-T1	FAMILY NOT NAMED	
OG0000184	riftia	.	.	.	FUN_038696-T1	NO HIT
OG0000184	riftia	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	.	FUN_038697-T1	FAMILY NOT NAMED	K06776
OG0000184	riftia	.	.	.	FUN_038699-T1	EGF LIKE FIBRONECTIN TYPE III AND LAMININ G DOMAINS	
OG0000456	riftia	GO:0005581^cellular_component^collagen trimer`GO:0005576^cellular_component^extracellular region`GO:0007155^biological_process^cell adhesion	GO:0005581^cellular_component^collagen trimer`GO:0005576^cellular_component^extracellular region`GO:0007155^biological_process^cell adhesion	.	FUN_002818-T1	COLLAGEN TYPE VI ALPHA 4A	
OG0000456	riftia	.	.	.	FUN_012383-T1	NO HIT
OG0000456	riftia	.	.	.	FUN_012851-T1	MANSC DOMAIN CONTAINING PROTEIN 1	
OG0000456	riftia	.	.	.	FUN_013070-T1	OOKINETE PROTEIN PUTATIVE-RELATED	
OG0000456	riftia	.	.	.	FUN_014992-T1	NO HIT
OG0000456	riftia	GO:0005604^cellular_component^basement membrane`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0031012^cellular_component^extracellular matrix`GO:0005509^molecular_function^calcium ion binding`GO:0005201^molecular_function^extracellular matrix structural constituent`GO:0007411^biological_process^axon guidance`GO:0031104^biological_process^dendrite regeneration`GO:0008347^biological_process^glial cell migration`GO:0001764^biological_process^neuron migration`GO:0048678^biological_process^response to axon injury	GO:0005604^cellular_component^basement membrane`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0031012^cellular_component^extracellular matrix`GO:0005509^molecular_function^calcium ion binding`GO:0005201^molecular_function^extracellular matrix structural constituent`GO:0007411^biological_process^axon guidance`GO:0031104^biological_process^dendrite regeneration`GO:0008347^biological_process^glial cell migration`GO:0001764^biological_process^neuron migration`GO:0048678^biological_process^response to axon injury	.	FUN_015777-T1	COLLAGEN TYPE VI ALPHA 4A	K06238
