OG0000833	oasisia	.	.	.	OALVG00000017851.1	NO HIT
OG0022996	oasisia	GO:0005737^cellular_component^cytoplasm	GO:0005737^cellular_component^cytoplasm	GO:0005515^molecular_function^protein binding	OALVG00000003652.1	STERILE ALPHA MOTIF DOMAIN-CONTAINING PROTEIN 5	K23705
OG0022998	oasisia	.	.	.	OALVG00000015925.1	DEFENSIN-LIKE PROTEIN 1	
OG0022999	oasisia	.	.	.	OALVG00000023034.1	NO HIT
OG0023001	oasisia	.	.	.	OALVG00000015259.1	CYSTEINE AND GLYCINE-RICH PROTEIN 2 BINDING PROTEIN	
OG0023001	oasisia	.	.	.	OALVG00000015260.1	FAMILY NOT NAMED	
OG0023004	oasisia	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	GO:0005615^cellular_component^extracellular space`GO:0005509^molecular_function^calcium ion binding`GO:0030246^molecular_function^carbohydrate binding`GO:0042806^molecular_function^fucose binding`GO:0010185^biological_process^regulation of cellular defense response`GO:0001868^biological_process^regulation of complement activation lectin pathway`GO:0045088^biological_process^regulation of innate immune response	.	OALVG00000025189.1	FAMILY NOT NAMED	
OG0023011	oasisia	.	.	.	OALVG00000012192.1	NO HIT
OG0023013	oasisia	.	.	.	OALVG00000008122.1	COILED-COIL DOMAIN-CONTAINING PROTEIN 60	
OG0023015	oasisia	.	.	.	OALVG00000016932.1	NO HIT
OG0023016	oasisia	.	.	.	OALVG00000016241.1	ZINC FINGER PROTEIN 729-LIKE	
OG0023019	oasisia	.	.	.	OALVG00000032953.1	NO HIT
OG0023020	oasisia	.	.	.	OALVG00000023770.1	NO HIT
OG0023021	oasisia	.	.	.	OALVG00000024288.1	SI:CH211-246M6.5-RELATED	
OG0023022	oasisia	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0043565^molecular_function^sequence-specific DNA binding`GO:0002088^biological_process^lens development in camera-type eye`GO:0006355^biological_process^regulation of transcription DNA-templated	GO:0005634^cellular_component^nucleus`GO:0003677^molecular_function^DNA binding`GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0043565^molecular_function^sequence-specific DNA binding`GO:0002088^biological_process^lens development in camera-type eye`GO:0006355^biological_process^regulation of transcription DNA-templated	GO:0003700^molecular_function^DNA-binding transcription factor activity`GO:0043565^molecular_function^sequence-specific DNA binding`GO:0006355^biological_process^regulation of transcription DNA-templated	OALVG00000028485.1	FORK HEAD DOMAIN TRANSCRIPTION FACTOR SLP1-RELATED	K09398
OG0023024	oasisia	.	.	.	OALVG00000006360.1	NO HIT
OG0023024	oasisia	.	.	.	OALVG00000006361.1	NO HIT
OG0023026	oasisia	.	.	.	OALVG00000028841.1	NO HIT
OG0023034	oasisia	.	.	.	OALVG00000000889.1	NO HIT
OG0023035	oasisia	.	.	.	OALVG00000004524.1	NO HIT
OG0023035	oasisia	.	.	.	OALVG00000004525.1	NO HIT
OG0023037	oasisia	.	.	.	OALVG00000009144.1	NO HIT
OG0023037	oasisia	.	.	.	OALVG00000009146.1	NO HIT
OG0023037	oasisia	.	.	.	OALVG00000009148.1	NO HIT
OG0023038	oasisia	.	.	.	OALVG00000003111.1	NO HIT
OG0023039	oasisia	.	.	.	OALVG00000006572.1	PASIFLORA 1 ISOFORM A-RELATED	
OG0023040	oasisia	.	.	.	OALVG00000005916.1	NO HIT
OG0023042	oasisia	.	.	.	OALVG00000017935.1	GRB10 INTERACTING GYF PROTEIN	
OG0023048	oasisia	.	.	.	OALVG00000002644.1	IMMUNOGLOBULIN SUPERFAMILY MEMBER 5	
OG0023049	oasisia	GO:0005576^cellular_component^extracellular region`GO:0005833^cellular_component^hemoglobin complex`GO:0020037^molecular_function^heme binding`GO:0005506^molecular_function^iron ion binding`GO:0019825^molecular_function^oxygen binding`GO:0005344^molecular_function^oxygen carrier activity	GO:0005576^cellular_component^extracellular region`GO:0005833^cellular_component^hemoglobin complex`GO:0020037^molecular_function^heme binding`GO:0005506^molecular_function^iron ion binding`GO:0019825^molecular_function^oxygen binding`GO:0005344^molecular_function^oxygen carrier activity	GO:0020037^molecular_function^heme binding	OALVG00000029433.1	NEUROGLOBIN	
OG0023050							
OG0023053	oasisia	.	.	.	OALVG00000002799.1	NO HIT
OG0023056	oasisia	.	.	.	OALVG00000026231.1	VWFA AND CACHE DOMAIN-CONTAINING PROTEIN 1	
OG0023057	oasisia	GO:0016324^cellular_component^apical plasma membrane`GO:0005887^cellular_component^integral component of plasma membrane`GO:0005229^molecular_function^intracellular calcium activated chloride channel activity`GO:0046872^molecular_function^metal ion binding`GO:0008237^molecular_function^metallopeptidase activity`GO:0006816^biological_process^calcium ion transport	GO:0016324^cellular_component^apical plasma membrane`GO:0005887^cellular_component^integral component of plasma membrane`GO:0005229^molecular_function^intracellular calcium activated chloride channel activity`GO:0046872^molecular_function^metal ion binding`GO:0008237^molecular_function^metallopeptidase activity`GO:0006816^biological_process^calcium ion transport	.	OALVG00000020188.1	SUBFAMILY NOT NAMED	K05030
OG0023058	oasisia	.	.	.	OALVG00000014245.1	NO HIT
OG0023059	oasisia	.	.	.	OALVG00000007276.1	NO HIT
OG0023059	oasisia	.	.	.	OALVG00000026082.1	NO HIT
OG0023060							
OG0023063	oasisia	.	.	.	OALVG00000001689.1	NO HIT
OG0023063	oasisia	.	.	.	OALVG00000016877.1	NO HIT
OG0023063	oasisia	.	.	.	OALVG00000023117.1	NO HIT
OG0023064	oasisia	.	.	.	OALVG00000018583.1	NETRIN RECEPTOR UNC5	K07521
OG0023064	oasisia	.	.	.	OALVG00000019676.1	NETRIN RECEPTOR UNC5	
OG0023065	oasisia	GO:0005581^cellular_component^collagen trimer`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0031232^cellular_component^extrinsic component of external side of plasma membrane`GO:1904813^cellular_component^ficolin-1-rich granule lumen`GO:0034774^cellular_component^secretory granule lumen`GO:0003823^molecular_function^antigen binding`GO:0030246^molecular_function^carbohydrate binding`GO:0097367^molecular_function^carbohydrate derivative binding`GO:0001664^molecular_function^G protein-coupled receptor binding`GO:0046872^molecular_function^metal ion binding`GO:0038187^molecular_function^pattern recognition receptor activity`GO:0033691^molecular_function^sialic acid binding`GO:0005102^molecular_function^signaling receptor binding`GO:0002752^biological_process^cell surface pattern recognition receptor signaling pathway`GO:0006956^biological_process^complement activation`GO:0001867^biological_process^complement activation lectin pathway`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0046597^biological_process^negative regulation of viral entry into host cell`GO:0043312^biological_process^neutrophil degranulation`GO:0032757^biological_process^positive regulation of interleukin-8 production`GO:0034394^biological_process^protein localization to cell surface`GO:0043654^biological_process^recognition of apoptotic cell	GO:0005581^cellular_component^collagen trimer`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005576^cellular_component^extracellular region`GO:0005615^cellular_component^extracellular space`GO:0031232^cellular_component^extrinsic component of external side of plasma membrane`GO:1904813^cellular_component^ficolin-1-rich granule lumen`GO:0034774^cellular_component^secretory granule lumen`GO:0003823^molecular_function^antigen binding`GO:0030246^molecular_function^carbohydrate binding`GO:0097367^molecular_function^carbohydrate derivative binding`GO:0001664^molecular_function^G protein-coupled receptor binding`GO:0046872^molecular_function^metal ion binding`GO:0038187^molecular_function^pattern recognition receptor activity`GO:0033691^molecular_function^sialic acid binding`GO:0005102^molecular_function^signaling receptor binding`GO:0002752^biological_process^cell surface pattern recognition receptor signaling pathway`GO:0006956^biological_process^complement activation`GO:0001867^biological_process^complement activation lectin pathway`GO:0007186^biological_process^G protein-coupled receptor signaling pathway`GO:0046597^biological_process^negative regulation of viral entry into host cell`GO:0043312^biological_process^neutrophil degranulation`GO:0032757^biological_process^positive regulation of interleukin-8 production`GO:0034394^biological_process^protein localization to cell surface`GO:0043654^biological_process^recognition of apoptotic cell	.	OALVG00000032869.1	FIBRINOGEN/TENASCIN/ANGIOPOEITIN	K10104
OG0023068	oasisia	GO:0097442^cellular_component^CA3 pyramidal cell dendrite`GO:0009986^cellular_component^cell surface`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005615^cellular_component^extracellular space`GO:1990026^cellular_component^hippocampal mossy fiber expansion`GO:0043025^cellular_component^neuronal cell body`GO:0042802^molecular_function^identical protein binding`GO:0005178^molecular_function^integrin binding`GO:0007409^biological_process^axonogenesis`GO:0007160^biological_process^cell-matrix adhesion`GO:0070593^biological_process^dendrite self-avoidance`GO:1905240^biological_process^negative regulation of canonical Wnt signaling pathway involved in osteoblast differentiation`GO:2001223^biological_process^negative regulation of neuron migration`GO:0045668^biological_process^negative regulation of osteoblast differentiation`GO:0033689^biological_process^negative regulation of osteoblast proliferation`GO:1990138^biological_process^neuron projection extension`GO:0002076^biological_process^osteoblast development	GO:0097442^cellular_component^CA3 pyramidal cell dendrite`GO:0009986^cellular_component^cell surface`GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005615^cellular_component^extracellular space`GO:1990026^cellular_component^hippocampal mossy fiber expansion`GO:0043025^cellular_component^neuronal cell body`GO:0042802^molecular_function^identical protein binding`GO:0005178^molecular_function^integrin binding`GO:0007409^biological_process^axonogenesis`GO:0007160^biological_process^cell-matrix adhesion`GO:0070593^biological_process^dendrite self-avoidance`GO:1905240^biological_process^negative regulation of canonical Wnt signaling pathway involved in osteoblast differentiation`GO:2001223^biological_process^negative regulation of neuron migration`GO:0045668^biological_process^negative regulation of osteoblast differentiation`GO:0033689^biological_process^negative regulation of osteoblast proliferation`GO:1990138^biological_process^neuron projection extension`GO:0002076^biological_process^osteoblast development	.	OALVG00000003484.1	SUBFAMILY NOT NAMED	
OG0023068	oasisia	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005615^cellular_component^extracellular space`GO:0030971^molecular_function^receptor tyrosine kinase binding`GO:0005102^molecular_function^signaling receptor binding`GO:0001525^biological_process^angiogenesis`GO:0030154^biological_process^cell differentiation`GO:0048014^biological_process^Tie signaling pathway	GO:0062023^cellular_component^collagen-containing extracellular matrix`GO:0005615^cellular_component^extracellular space`GO:0030971^molecular_function^receptor tyrosine kinase binding`GO:0005102^molecular_function^signaling receptor binding`GO:0001525^biological_process^angiogenesis`GO:0030154^biological_process^cell differentiation`GO:0048014^biological_process^Tie signaling pathway	.	OALVG00000006206.1	GH05177P-RELATED	K05465
OG0023068	oasisia	GO:0005737^cellular_component^cytoplasm`GO:0031965^cellular_component^nuclear membrane`GO:0036126^cellular_component^sperm flagellum`GO:0030031^biological_process^cell projection assembly`GO:0030317^biological_process^flagellated sperm motility`GO:2000059^biological_process^negative regulation of ubiquitin-dependent protein catabolic process	GO:0005737^cellular_component^cytoplasm`GO:0031965^cellular_component^nuclear membrane`GO:0036126^cellular_component^sperm flagellum`GO:0030031^biological_process^cell projection assembly`GO:0030317^biological_process^flagellated sperm motility`GO:2000059^biological_process^negative regulation of ubiquitin-dependent protein catabolic process	.	OALVG00000006207.1	FAMILY NOT NAMED	
OG0023069	oasisia	GO:0005952^cellular_component^cAMP-dependent protein kinase complex`GO:0030552^molecular_function^cAMP binding`GO:0008603^molecular_function^cAMP-dependent protein kinase regulator activity	GO:0005952^cellular_component^cAMP-dependent protein kinase complex`GO:0030552^molecular_function^cAMP binding`GO:0008603^molecular_function^cAMP-dependent protein kinase regulator activity	.	OALVG00000015437.1	UNCHARACTERIZED	
OG0023070	oasisia	.	.	.	OALVG00000007045.1	ZINC FINGER PROTEIN	
OG0023070	oasisia	.	.	.	OALVG00000032697.1	NO HIT
OG0023071	oasisia	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	OALVG00000026076.1	NO HIT
OG0023073	oasisia	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0032579^cellular_component^apical lamina of hyaline layer`GO:0031410^cellular_component^cytoplasmic vesicle`GO:0005615^cellular_component^extracellular space`GO:0009374^molecular_function^biotin binding`GO:0005509^molecular_function^calcium ion binding	GO:0005509^molecular_function^calcium ion binding	OALVG00000026072.1	SI:CH73-281K2.5	K02599
OG0023073	oasisia	GO:0005576^cellular_component^extracellular region	GO:0005576^cellular_component^extracellular region	.	OALVG00000026073.1	NO HIT
OG0023074	oasisia	GO:0009986^cellular_component^cell surface`GO:0005929^cellular_component^cilium`GO:0005789^cellular_component^endoplasmic reticulum membrane`GO:0005576^cellular_component^extracellular region`GO:0000139^cellular_component^Golgi membrane`GO:0005887^cellular_component^integral component of plasma membrane`GO:0016020^cellular_component^membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0005886^cellular_component^plasma membrane`GO:0043235^cellular_component^receptor complex`GO:0005509^molecular_function^calcium ion binding`GO:0019899^molecular_function^enzyme binding`GO:0051059^molecular_function^NF-kappaB binding`GO:0038023^molecular_function^signaling receptor activity`GO:0009887^biological_process^animal organ morphogenesis`GO:0006915^biological_process^apoptotic process`GO:0060413^biological_process^atrial septum morphogenesis`GO:0007411^biological_process^axon guidance`GO:0046849^biological_process^bone remodeling`GO:0007050^biological_process^cell cycle arrest`GO:0001709^biological_process^cell fate determination`GO:1990705^biological_process^cholangiocyte proliferation`GO:0061073^biological_process^ciliary body morphogenesis`GO:0042742^biological_process^defense response to bacterium`GO:0030326^biological_process^embryonic limb morphogenesis`GO:0072104^biological_process^glomerular capillary formation`GO:0072015^biological_process^glomerular visceral epithelial cell development`GO:0001947^biological_process^heart looping`GO:0030097^biological_process^hemopoiesis`GO:0072574^biological_process^hepatocyte proliferation`GO:0006959^biological_process^humoral immune response`GO:0001701^biological_process^in utero embryonic development`GO:0002437^biological_process^inflammatory response to antigenic stimulus`GO:0032633^biological_process^interleukin-4 production`GO:0035622^biological_process^intrahepatic bile duct development`GO:0070986^biological_process^left/right axis specification`GO:0002315^biological_process^marginal zone B cell differentiation`GO:0002011^biological_process^morphogenesis of an epithelial sheet`GO:0007275^biological_process^multicellular organism development`GO:0035264^biological_process^multicellular organism growth`GO:0043011^biological_process^myeloid dendritic cell differentiation`GO:0043066^biological_process^negative regulation of apoptotic process`GO:0010629^biological_process^negative regulation of gene expression`GO:0045967^biological_process^negative regulation of growth rate`GO:0000122^biological_process^negative regulation of transcription by RNA polymerase II`GO:0007399^biological_process^nervous system development`GO:0061314^biological_process^Notch signaling involved in heart development`GO:0007219^biological_process^Notch signaling pathway`GO:0060674^biological_process^placenta blood vessel development`GO:0043065^biological_process^positive regulation of apoptotic process`GO:0030513^biological_process^positive regulation of BMP signaling pathway`GO:0070374^biological_process^positive regulation of ERK1 and ERK2 cascade`GO:0010838^biological_process^positive regulation of keratinocyte proliferation`GO:0045672^biological_process^positive regulation of osteoclast differentiation`GO:0046579^biological_process^positive regulation of Ras protein signal transduction`GO:0072014^biological_process^proximal tubule development`GO:0003184^biological_process^pulmonary valve morphogenesis`GO:2000249^biological_process^regulation of actin cytoskeleton reorganization`GO:2001204^biological_process^regulation of osteoclast development`GO:0019827^biological_process^stem cell population maintenance`GO:0006367^biological_process^transcription initiation from RNA polymerase II promoter`GO:0042060^biological_process^wound healing	GO:0009986^cellular_component^cell surface`GO:0005929^cellular_component^cilium`GO:0005789^cellular_component^endoplasmic reticulum membrane`GO:0005576^cellular_component^extracellular region`GO:0000139^cellular_component^Golgi membrane`GO:0005887^cellular_component^integral component of plasma membrane`GO:0016020^cellular_component^membrane`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0005886^cellular_component^plasma membrane`GO:0043235^cellular_component^receptor complex`GO:0005509^molecular_function^calcium ion binding`GO:0019899^molecular_function^enzyme binding`GO:0051059^molecular_function^NF-kappaB binding`GO:0038023^molecular_function^signaling receptor activity`GO:0009887^biological_process^animal organ morphogenesis`GO:0006915^biological_process^apoptotic process`GO:0060413^biological_process^atrial septum morphogenesis`GO:0007411^biological_process^axon guidance`GO:0046849^biological_process^bone remodeling`GO:0007050^biological_process^cell cycle arrest`GO:0001709^biological_process^cell fate determination`GO:1990705^biological_process^cholangiocyte proliferation`GO:0061073^biological_process^ciliary body morphogenesis`GO:0042742^biological_process^defense response to bacterium`GO:0030326^biological_process^embryonic limb morphogenesis`GO:0072104^biological_process^glomerular capillary formation`GO:0072015^biological_process^glomerular visceral epithelial cell development`GO:0001947^biological_process^heart looping`GO:0030097^biological_process^hemopoiesis`GO:0072574^biological_process^hepatocyte proliferation`GO:0006959^biological_process^humoral immune response`GO:0001701^biological_process^in utero embryonic development`GO:0002437^biological_process^inflammatory response to antigenic stimulus`GO:0032633^biological_process^interleukin-4 production`GO:0035622^biological_process^intrahepatic bile duct development`GO:0070986^biological_process^left/right axis specification`GO:0002315^biological_process^marginal zone B cell differentiation`GO:0002011^biological_process^morphogenesis of an epithelial sheet`GO:0007275^biological_process^multicellular organism development`GO:0035264^biological_process^multicellular organism growth`GO:0043011^biological_process^myeloid dendritic cell differentiation`GO:0043066^biological_process^negative regulation of apoptotic process`GO:0010629^biological_process^negative regulation of gene expression`GO:0045967^biological_process^negative regulation of growth rate`GO:0000122^biological_process^negative regulation of transcription by RNA polymerase II`GO:0007399^biological_process^nervous system development`GO:0061314^biological_process^Notch signaling involved in heart development`GO:0007219^biological_process^Notch signaling pathway`GO:0060674^biological_process^placenta blood vessel development`GO:0043065^biological_process^positive regulation of apoptotic process`GO:0030513^biological_process^positive regulation of BMP signaling pathway`GO:0070374^biological_process^positive regulation of ERK1 and ERK2 cascade`GO:0010838^biological_process^positive regulation of keratinocyte proliferation`GO:0045672^biological_process^positive regulation of osteoclast differentiation`GO:0046579^biological_process^positive regulation of Ras protein signal transduction`GO:0072014^biological_process^proximal tubule development`GO:0003184^biological_process^pulmonary valve morphogenesis`GO:2000249^biological_process^regulation of actin cytoskeleton reorganization`GO:2001204^biological_process^regulation of osteoclast development`GO:0019827^biological_process^stem cell population maintenance`GO:0006367^biological_process^transcription initiation from RNA polymerase II promoter`GO:0042060^biological_process^wound healing	GO:0005509^molecular_function^calcium ion binding	OALVG00000015006.1	SUBFAMILY NOT NAMED	K16669
OG0023075	oasisia	.	.	GO:0005515^molecular_function^protein binding`GO:0007165^biological_process^signal transduction	OALVG00000009264.1	SI:DKEYP-97B10.3	
OG0023077	oasisia	.	.	.	OALVG00000021843.1	NO HIT
OG0023077	oasisia	.	.	.	OALVG00000021844.1	NO HIT
OG0023077	oasisia	GO:0005737^cellular_component^cytoplasm`GO:0031965^cellular_component^nuclear membrane`GO:0036126^cellular_component^sperm flagellum`GO:0030031^biological_process^cell projection assembly`GO:0030317^biological_process^flagellated sperm motility`GO:2000059^biological_process^negative regulation of ubiquitin-dependent protein catabolic process	GO:0005737^cellular_component^cytoplasm`GO:0031965^cellular_component^nuclear membrane`GO:0036126^cellular_component^sperm flagellum`GO:0030031^biological_process^cell projection assembly`GO:0030317^biological_process^flagellated sperm motility`GO:2000059^biological_process^negative regulation of ubiquitin-dependent protein catabolic process	.	OALVG00000021845.1	SUBFAMILY NOT NAMED	
OG0023077	oasisia	.	.	.	OALVG00000021848.1	VITELLOGENIN RECEPTOR-LIKE PROTEIN-RELATED	
OG0023078	oasisia	GO:0005737^cellular_component^cytoplasm`GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0005042^molecular_function^netrin receptor activity`GO:0008233^molecular_function^peptidase activity`GO:0043123^biological_process^positive regulation of I-kappaB kinase/NF-kappaB signaling`GO:0046330^biological_process^positive regulation of JNK cascade	GO:0005737^cellular_component^cytoplasm`GO:0016021^cellular_component^integral component of membrane`GO:0016020^cellular_component^membrane`GO:0005042^molecular_function^netrin receptor activity`GO:0008233^molecular_function^peptidase activity`GO:0043123^biological_process^positive regulation of I-kappaB kinase/NF-kappaB signaling`GO:0046330^biological_process^positive regulation of JNK cascade	.	OALVG00000003120.1	NETRIN RECEPTOR UNC-5	
OG0023079	oasisia	.	.	.	OALVG00000015843.1	MEMBRANE-SPANNING 4-DOMAINS SUBFAMILY A MS4A -RELATED	
OG0023079	oasisia	.	.	.	OALVG00000015844.1	NO HIT
OG0023080	oasisia	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0015464^molecular_function^acetylcholine receptor activity`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0035095^biological_process^behavioral response to nicotine`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0007399^biological_process^nervous system development`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction`GO:0060084^biological_process^synaptic transmission involved in micturition	GO:0005892^cellular_component^acetylcholine-gated channel complex`GO:0005887^cellular_component^integral component of plasma membrane`GO:0043005^cellular_component^neuron projection`GO:0045211^cellular_component^postsynaptic membrane`GO:0045202^cellular_component^synapse`GO:0015464^molecular_function^acetylcholine receptor activity`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0035095^biological_process^behavioral response to nicotine`GO:0007268^biological_process^chemical synaptic transmission`GO:0034220^biological_process^ion transmembrane transport`GO:0007399^biological_process^nervous system development`GO:0050877^biological_process^nervous system process`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction`GO:0060084^biological_process^synaptic transmission involved in micturition	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	OALVG00000001413.1	NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA3 ISOFORM B	K05312
OG0023080	oasisia	GO:0030424^cellular_component^axon`GO:0098981^cellular_component^cholinergic synapse`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099060^cellular_component^integral component of postsynaptic specialization membrane`GO:0016020^cellular_component^membrane`GO:0043005^cellular_component^neuron projection`GO:0043204^cellular_component^perikaryon`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0005102^molecular_function^signaling receptor binding`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0050910^biological_process^detection of mechanical stimulus involved in sensory perception of sound`GO:0042472^biological_process^inner ear morphogenesis`GO:0034220^biological_process^ion transmembrane transport`GO:0070373^biological_process^negative regulation of ERK1 and ERK2 cascade`GO:0050877^biological_process^nervous system process`GO:0007204^biological_process^positive regulation of cytosolic calcium ion concentration`GO:0042127^biological_process^regulation of cell population proliferation`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction`GO:0007271^biological_process^synaptic transmission cholinergic	GO:0030424^cellular_component^axon`GO:0098981^cellular_component^cholinergic synapse`GO:0005887^cellular_component^integral component of plasma membrane`GO:0099060^cellular_component^integral component of postsynaptic specialization membrane`GO:0016020^cellular_component^membrane`GO:0043005^cellular_component^neuron projection`GO:0043204^cellular_component^perikaryon`GO:0045202^cellular_component^synapse`GO:0022848^molecular_function^acetylcholine-gated cation-selective channel activity`GO:0005262^molecular_function^calcium channel activity`GO:0030594^molecular_function^neurotransmitter receptor activity`GO:0005102^molecular_function^signaling receptor binding`GO:0004888^molecular_function^transmembrane signaling receptor activity`GO:0007268^biological_process^chemical synaptic transmission`GO:0050910^biological_process^detection of mechanical stimulus involved in sensory perception of sound`GO:0042472^biological_process^inner ear morphogenesis`GO:0034220^biological_process^ion transmembrane transport`GO:0070373^biological_process^negative regulation of ERK1 and ERK2 cascade`GO:0050877^biological_process^nervous system process`GO:0007204^biological_process^positive regulation of cytosolic calcium ion concentration`GO:0042127^biological_process^regulation of cell population proliferation`GO:0042391^biological_process^regulation of membrane potential`GO:0007165^biological_process^signal transduction`GO:0007271^biological_process^synaptic transmission cholinergic	GO:0005230^molecular_function^extracellular ligand-gated ion channel activity`GO:0006811^biological_process^ion transport`GO:0016021^cellular_component^integral component of membrane	OALVG00000001414.1	NICOTINIC ACETYLCHOLINE RECEPTOR ALPHA3 ISOFORM B	K05312
OG0023081	oasisia	GO:0005737^cellular_component^cytoplasm`GO:0031011^cellular_component^Ino80 complex`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0043044^biological_process^ATP-dependent chromatin remodeling`GO:0032508^biological_process^DNA duplex unwinding`GO:0006310^biological_process^DNA recombination`GO:0006302^biological_process^double-strand break repair`GO:0016579^biological_process^protein deubiquitination`GO:0006355^biological_process^regulation of transcription DNA-templated`GO:0070914^biological_process^UV-damage excision repair	GO:0005737^cellular_component^cytoplasm`GO:0031011^cellular_component^Ino80 complex`GO:0005654^cellular_component^nucleoplasm`GO:0005634^cellular_component^nucleus`GO:0043044^biological_process^ATP-dependent chromatin remodeling`GO:0032508^biological_process^DNA duplex unwinding`GO:0006310^biological_process^DNA recombination`GO:0006302^biological_process^double-strand break repair`GO:0016579^biological_process^protein deubiquitination`GO:0006355^biological_process^regulation of transcription DNA-templated`GO:0070914^biological_process^UV-damage excision repair	.	OALVG00000003867.1	ACTIN-RELATED PROTEIN 5	
OG0023081	oasisia	GO:0005634^cellular_component^nucleus`GO:0006338^biological_process^chromatin remodeling`GO:0006310^biological_process^DNA recombination`GO:0006281^biological_process^DNA repair`GO:0006355^biological_process^regulation of transcription DNA-templated	GO:0005634^cellular_component^nucleus`GO:0006338^biological_process^chromatin remodeling`GO:0006310^biological_process^DNA recombination`GO:0006281^biological_process^DNA repair`GO:0006355^biological_process^regulation of transcription DNA-templated	.	OALVG00000003868.1	ACTIN-RELATED PROTEIN 5	K11672
OG0023081	oasisia	GO:0005634^cellular_component^nucleus`GO:0006338^biological_process^chromatin remodeling`GO:0006310^biological_process^DNA recombination`GO:0006281^biological_process^DNA repair`GO:0006355^biological_process^regulation of transcription DNA-templated	GO:0005634^cellular_component^nucleus`GO:0006338^biological_process^chromatin remodeling`GO:0006310^biological_process^DNA recombination`GO:0006281^biological_process^DNA repair`GO:0006355^biological_process^regulation of transcription DNA-templated	.	OALVG00000003870.1	ACTIN-RELATED PROTEIN 5	K11672
OG0023082	oasisia	.	.	.	OALVG00000022386.1	NO HIT
OG0023085	oasisia	.	.	.	OALVG00000003604.1	LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN	
OG0023085	oasisia	.	.	.	OALVG00000003606.1	LOW-DENSITY LIPOPROTEIN RECEPTOR-RELATED PROTEIN	K03068
OG0023085	oasisia	.	.	.	OALVG00000003607.1	NO HIT
